No.;CODIGO_ANTERIOR;CODIGO_SISTEMA;Latitud_X;Longitud_Y;MUNICIPIO;TIPO;CODIGO IVC2;CODIGO MUESTREO;CODIGO_AT;ID_SSPD;TIPO_SISTEMA_TRATAMIENTO;ALGUN_TIPO_TRATAMIENTO;LOCALIDADES ABASTECIDAS;NUMERO_LOCALIDADES;ARO;Persona Prestadora;Forma_organizativa;Registrados_SSPD;SIVICAP_Registrados_SSPD;SUSCRIPTORES;POBLACION;IRCA_2020;Nivel de Riesgo_2020;Fecha ultimo IRCA_2020;IRCA_2021;Nivel de Riesgo_2021;Fecha ultimo IRCA_2021;IRCA_2022;Nivel de Riesgo_2022;Fecha ultimo IRCA_2022;IRCA_2023;Nivel de Riesgo_2023;FECHA_IRCA_2023;IRCA_2024;Nivel_de_Riesgo_2024;Fecha_IRCA_2024;IRCA_2025;Nivel_Riesgo_2025;Fecha_Ultimo_IRCA_2025;Punto_Toma_2025;IRCA_Promedio;Img_bocatoma
391;87883;19784;4.56266944;-76.13006111;LA UNION;DISPERSA;87883;119447;130400;S/D;Soluciones_Individuales;Si;EL AJIZAL ,TAMBORAL – LA CHICA – LA AGUADA;4;Norte Cartago;JUNTA ADMON ACUEDUCTO AJIZAL -TAMBORAL-LACHICA - LA AGUADA;Autogestion;No;No;65;260;70.52;ALTO;29/07/2020;50.51;ALTO;30/06/2021;89.05;INVIABLE SANITARIAMENTE;15/03/2022;87.77;INVIABLE SANITARIAMENTE;18/07/2023;;;;94.6;INVIABLE SANITARIAMENTE;11/06/2025;Grifo;65.4;
392;86251;330;;;LA UNION;URBANO;86251;89240;;443;Convencional;Si;URBANO, SAN LUIS, SAN PEDRO, EL LINDERO, MARTIN DOZA, EL GUASIMO, EL LUCERO, LA CAMPESINA, CAMPO ALEGRE;1;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-LA UNION;Empresa de Servicios Publicos;Si;Si;9254;37016;0;SIN RIESGO;21/12/2020;0;SIN RIESGO;20/01/2021;0;SIN RIESGO;13/12/2022;0;SIN RIESGO;23/01/2023;0;SIN RIESGO;9/12/2024;0;SIN RIESGO;19/11/2025;Grifo;0;
393;97356;2879;4.47560556;-75.92361944;LA VICTORIA;DISPERSA;97356;106124;126469;S/D;Ninguno;No;LA SIBERIA;1;Norte Cartago;ACUEDCUTO RURAL VEREDA LA SIBERIA;Autogestion;No;No;7;28;;;;82.47;INVIABLE SANITARIAMENTE;8/03/2021;51.8;ALTO;29/08/2022;86.52;INVIABLE SANITARIAMENTE;14/03/2023;88.65;INVIABLE SANITARIAMENTE;9/07/2024;53.3;ALTO;26/11/2025;Grifo;60.46;
394;133552;9358;4.46418611;-75.90613333;LA VICTORIA;DISPERSA;133552;133551;126858;S/D;Pozo;No;SIERRA MOCHA;2;Norte Cartago;ACUEDUCTO RURAL SIERRA MOCHA;Autogestion;No;No;7;28;;;;2.06;SIN RIESGO;22/09/2021;0;SIN RIESGO;23/02/2022;58.16;ALTO;20/09/2023;86.52;INVIABLE SANITARIAMENTE;9/07/2024;96.1;INVIABLE SANITARIAMENTE;28/04/2025;Grifo;40.48;
395;88300;2878;4.51119167;-75.88480833;LA VICTORIA;CENTRO POBLADO;88300;106125;109541;S/D;Solo desinfeccion;No;RIVERA ALTA;1;Norte Cartago;ACUEDUCTO RURAL VEREDA RIVERALTA;Autogestion;No;No;60;240;88.41;INVIABLE SANITARIAMENTE;16/09/2020;82.47;INVIABLE SANITARIAMENTE;22/09/2021;22.36;MEDIO;7/03/2022;66.19;ALTO;14/08/2023;65.25;ALTO;20/03/2024;81.5;INVIABLE SANITARIAMENTE;26/11/2025;Grifo;58.02;
396;88303;2892;4.45901944;-75.91048611;LA VICTORIA;CENTRO POBLADO;88303;106126;109534;S/D;Pozo;Si;TAGUALES;1;Norte Cartago;ASOCIACION DE USUARIOS ACUEDUCTO RURAL COMUNITARIO DE TAGUALES;Autogestion;No;No;35;0;0;SIN RIESGO;16/09/2020;82.47;INVIABLE SANITARIAMENTE;8/03/2021;17.75;MEDIO;29/08/2022;56.74;ALTO;14/03/2023;21.28;MEDIO;20/05/2024;0;SIN RIESGO;26/11/2025;Grifo;25.46;
397;88298;2873;4.52630278;-75.91080833;LA VICTORIA;CENTRO POBLADO;88298;106127;109549;S/D;Solo desinfeccion;No;MIRAVALLES;1;Norte Cartago;ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO RURAL MIRAVALLES;Autogestion;No;No;96;384;52.17;ALTO;16/09/2020;0;SIN RIESGO;8/03/2021;30.22;MEDIO;29/08/2022;85.03;INVIABLE SANITARIAMENTE;14/03/2023;86.52;INVIABLE SANITARIAMENTE;9/07/2024;88;INVIABLE SANITARIAMENTE;20/08/2025;Grifo;48.85;
398;86247;331;4.5183;-76.05752222;LA VICTORIA;URBANO;86247;89239;;443;Convencional;Si;URBANO, SAN JOSE, HOLGUIN, EL GUAYABO;1;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - LA VICTORIA;Empresa de Servicios Publicos;Si;Si;4100;16400;0;SIN RIESGO;21/12/2020;0;SIN RIESGO;20/01/2021;0;SIN RIESGO;14/12/2022;0;SIN RIESGO;23/01/2023;0;SIN RIESGO;11/12/2024;0;SIN RIESGO;20/11/2025;Grifo;0;
399;110203;2631;;;OBANDO;CENTRO POBLADO;110203;107334;110378;S/D;Solo desinfeccion;No;PUERTO SAMARIA;2;Norte Cartago;ACUEDUCTO RURAL VEREDA PUERTO SAMARIA;Autogestion;No;No;45;180;87.86;INVIABLE SANITARIAMENTE;28/07/2020;;;;92.23;INVIABLE SANITARIAMENTE;28/11/2022;;;;78.01;ALTO;19/03/2024;;;;;64.53;
400;86901;2629;4.55613611;-75.92459722;OBANDO;CENTRO POBLADO;86901;107345;122677;S/D;Ninguno;No;YUCATAN ,CHUZO,SALEM ,LIMONES;4;Norte Cartago;ASOCIACION DE ACUEDUCTO VEREDAL EL CHUZO SALEM LIMONES;Autogestion;No;No;32;128;88.41;INVIABLE SANITARIAMENTE;21/09/2020;80.81;INVIABLE SANITARIAMENTE;14/04/2021;89.91;INVIABLE SANITARIAMENTE;1/12/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;89.05;INVIABLE SANITARIAMENTE;7/11/2024;94.6;INVIABLE SANITARIAMENTE;16/06/2025;Grifo;75.79;
401;86231;9361;4.56308611;-75.94019444;OBANDO;DISPERSA;86231;121988;;S/D;Ninguno;No;DE YUCATAN Y LIMONES;4;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUAS, AGUA Y VIDA YUCATAN Y LIMONES;Autogestion;No;No;32;128;;;;82.47;INVIABLE SANITARIAMENTE;21/09/2021;91.73;INVIABLE SANITARIAMENTE;29/11/2022;79.14;ALTO;21/02/2023;86.52;INVIABLE SANITARIAMENTE;16/07/2024;85.3;INVIABLE SANITARIAMENTE;16/06/2025;Grifo;70.86;
402;14639;1911;4.59296389;-75.87640833;OBANDO;DISPERSA;14639;110180;113558;24760;Soluciones_Individuales;Si;BUENOS AIRES;3;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA BUENOS AIRES - AGUAS DE BUENOS AIRES;Empresa de Servicios Publicos;Si;Si;25;100;89.71;INVIABLE SANITARIAMENTE;24/11/2020;68.18;ALTO;8/03/2021;85.98;INVIABLE SANITARIAMENTE;15/11/2022;86.52;INVIABLE SANITARIAMENTE;27/06/2023;89.05;INVIABLE SANITARIAMENTE;26/11/2024;2.2;SIN RIESGO;27/11/2025;Filtro;60.24;
403;86910;1902;4.64636944;-75.92880833;OBANDO;DISPERSA;86910;110179;113565;S/D;Solo desinfeccion;No;MARCOPILIS;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA MARCOPOLIS;Autogestion;No;No;10;40;89.71;INVIABLE SANITARIAMENTE;24/11/2020;90.72;INVIABLE SANITARIAMENTE;8/03/2021;88;INVIABLE SANITARIAMENTE;23/02/2022;65.25;ALTO;27/06/2023;89.05;INVIABLE SANITARIAMENTE;26/11/2024;42.6;ALTO;15/09/2025;Grifo;66.47;
404;88222;2625;4.57007778;-75.89670833;OBANDO;CENTRO POBLADO;88222;107342;117718;S/D;FIME;Si;SAN ISIDRO;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO DE SAN ISIDRO;Autogestion;No;No;52;208;66.67;ALTO;21/09/2020;80.81;INVIABLE SANITARIAMENTE;14/04/2021;88;INVIABLE SANITARIAMENTE;23/02/2022;86.52;INVIABLE SANITARIAMENTE;23/08/2023;80.29;INVIABLE SANITARIAMENTE;7/11/2024;94.6;INVIABLE SANITARIAMENTE;16/06/2025;Grifo;70.98;
405;14638;1919;4.61587222;-75.88435;OBANDO;CENTRO POBLADO;14638;109071;117505;S/D;Soluciones_Individuales;Si;VILLA RODAS;2;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO CORREGIMIENTO VILLARODAS # 2;Autogestion;No;No;70;280;30.88;MEDIO;24/11/2020;57.14;ALTO;8/03/2021;57.94;ALTO;15/11/2022;56.74;ALTO;27/06/2023;91.73;INVIABLE SANITARIAMENTE;26/11/2024;86.5;INVIABLE SANITARIAMENTE;15/09/2025;Grifo;54.42;
406;88218;1922;4.61447778;-75.88371389;OBANDO;CENTRO POBLADO;88218;109070;117495;S/D;Solo desinfeccion;No;CORREGIMIETO VILLA RODAS;3;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO VILLARODAS # 1;Autogestion;No;No;60;240;52.94;ALTO;24/11/2020;0;SIN RIESGO;8/03/2021;11.21;BAJO;15/11/2022;86.52;INVIABLE SANITARIAMENTE;27/06/2023;91.73;INVIABLE SANITARIAMENTE;26/11/2024;86.5;INVIABLE SANITARIAMENTE;15/09/2025;Grifo;46.99;
407;87875;2617;4.54813611;-75.88709167;OBANDO;DISPERSA;87875;107338;113554;S/D;Ninguno;No;JUNTA ADMINISTRADORA ACUEDU SALEM;4;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO SALEM;Autogestion;No;No;12;48;88.41;INVIABLE SANITARIAMENTE;21/09/2020;80.81;INVIABLE SANITARIAMENTE;14/04/2021;93.43;INVIABLE SANITARIAMENTE;20/10/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;52.55;ALTO;7/11/2024;;;;;67.16;
408;86232;2620;4.64515278;-75.91974444;OBANDO;CENTRO POBLADO;86232;107348;113555;S/D;FD+Desinfeccion;Si;CRUCES;1;Norte Cartago;JUNTA ADMINISTRADORA DEL ACUEDUCTO DE CRUCES;Autogestion;No;No;85;340;87.86;INVIABLE SANITARIAMENTE;28/07/2020;88.66;INVIABLE SANITARIAMENTE;8/03/2021;91.73;INVIABLE SANITARIAMENTE;29/11/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;89.05;INVIABLE SANITARIAMENTE;26/11/2024;90.4;INVIABLE SANITARIAMENTE;27/11/2025;Grifo;76.49;
409;123093;1906;;;OBANDO;DISPERSA;123093;;;S/D;Ninguno;No;SAN JOSE;1;Norte Cartago;JUNTA DE ACCION COMUNAL SAN JOSE- OBANDO;Autogestion;No;Si;8;32;87.86;INVIABLE SANITARIAMENTE;20/05/2020;;;;83.78;INVIABLE SANITARIAMENTE;15/11/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;90.37;INVIABLE SANITARIAMENTE;21/02/2024;56.7;ALTO;15/09/2025;Grifo;67.75;
410;86234;58;4.57565;-75.9733;OBANDO;URBANO;86234;89243;;443;Convencional;Si;URBANO, EL PLEITO, MOLINA, JUAN DIAZ;1;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-OBANDO;Empresa de Servicios Publicos;Si;Si;2994;11976;0;SIN RIESGO;14/12/2020;0;SIN RIESGO;19/01/2021;0;SIN RIESGO;20/12/2022;0;SIN RIESGO;31/01/2023;0;SIN RIESGO;9/12/2024;0;SIN RIESGO;19/11/2025;Grifo;0;
411;34628;SD;3.41808056;-76.153925;PRADERA;DISPERSA;34628;101975;;S/D;Ninguno;No;EL NOGAL;1;Sur Cali;ACUEDUCTO EL NOGAL;Autogestion;No;No;25;100;;;;;;;;;;;;;;;;;;;;0;
412;33117;119;3.39786111;-76.20278889;PRADERA;CENTRO POBLADO;33117;32465;111558;S/D;Soluciones_Individuales;Si;EL RECREO ALTO , EL RECREO BAJO.;3;Sur Cali;ACUEDUCTO EL RECREO;Autogestion;No;No;164;656;;;;80.81;INVIABLE SANITARIAMENTE;25/08/2021;90.37;INVIABLE SANITARIAMENTE;5/12/2022;86.52;INVIABLE SANITARIAMENTE;15/03/2023;0;SIN RIESGO;20/11/2024;0;SIN RIESGO;15/09/2025;Filtro;42.95;
413;34627;1612;3.42452778;-76.15338889;PRADERA;CENTRO POBLADO;34627;33741;109690;S/D;Solo desinfeccion;No;LA FERIA;1;Sur Cali;ACUEDUCTO LA FERIA PLANADA;Autogestion;No;No;100;400;89.94;INVIABLE SANITARIAMENTE;11/11/2020;90.91;INVIABLE SANITARIAMENTE;16/02/2021;78.01;ALTO;21/09/2022;0;SIN RIESGO;10/10/2023;80.29;INVIABLE SANITARIAMENTE;20/11/2024;94.6;INVIABLE SANITARIAMENTE;11/02/2025;Grifo;61.96;
414;34629;125;3.42001944;-76.18780556;PRADERA;CENTRO POBLADO;34629;32464;109946;S/D;Solo desinfeccion;No;POTRERITO;1;Sur Cali;ASOCIACION COMUNITARIA ADMINISTRADORA ACUEDUCTO DOMESTICO CRGT POTRERITO - AGUASALUD POTRERITO;Autogestion;No;No;298;1192;0;SIN RIESGO;11/11/2020;0;SIN RIESGO;16/02/2021;0;SIN RIESGO;21/09/2022;0;SIN RIESGO;15/03/2023;0;SIN RIESGO;20/11/2024;0;SIN RIESGO;15/09/2025;Grifo;0;
415;31578;123;3.40816667;-76.21938889;PRADERA;CENTRO POBLADO;31578;32463;109705;S/D;FIME;Si;LOMITAS;1;Sur Cali;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DEL CRGT DE LOMITAS - ACUASALUD LOMITAS;Autogestion;No;No;344;1376;0;SIN RIESGO;11/11/2020;0;SIN RIESGO;16/02/2021;36.84;ALTO;21/09/2022;51.06;ALTO;15/03/2023;0;SIN RIESGO;24/09/2024;0;SIN RIESGO;15/09/2025;Grifo;12.56;
416;104022;120;3.39894444;-76.18977778;PRADERA;DISPERSA;104022;51308;148949;S/D;Ninguno;No;SAN ISIDRO;1;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO COMUNITARIO SAN ISIDRO;Autogestion;No;No;70;280;;;;80.81;INVIABLE SANITARIAMENTE;25/08/2021;81.48;INVIABLE SANITARIAMENTE;5/12/2022;78.01;ALTO;15/03/2023;57.55;ALTO;24/09/2024;0;SIN RIESGO;15/09/2025;Grifo;49.64;
417;104718;122;3.38280556;-76.19780556;PRADERA;DISPERSA;104718;99596;109765;S/D;Soluciones_Individuales;Si;BOLIVAR;1;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO DEL CORREGIMIENTO DE BOLIVAR - ACUASALUD BOLIVAR;Autogestion;No;No;15;60;0;SIN RIESGO;11/11/2020;90.91;INVIABLE SANITARIAMENTE;16/02/2021;58.39;ALTO;14/03/2022;35.09;MEDIO;15/03/2023;0;SIN RIESGO;20/11/2024;0;SIN RIESGO;15/09/2025;Grifo;26.34;
418;103953;SD;3.44786111;-76.14452778;PRADERA;DISPERSA;103953;33742;111559;S/D;Ninguno;No;EL RETIRO;1;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO EL RETIRO ESP.;Autogestion;No;No;46;184;;;;;;;;;;;;;;;;;;;;0;
419;33778;;;;PRADERA;DISPERSA;33778;51306;;S/D;Ninguno;No;EL LIBANO;1;Sur Cali;JUNTA ADMINISTRADORA DEL ACUEDUCTO CORREGIMIENTO EL LIBANO - PRADERA;Autogestion;No;No;198;792;;;;;;;;;;;;;;;;;;;;0;
420;33745;SD;3.401;-76.17966667;PRADERA;DISPERSA;33745;51307;;S/D;Ninguno;No;SAN ANTONIO;1;Sur Cali;JUNTA ADMINISTRADORA LOCAL ACUEDUCTO SAN ANTONIO;Autogestion;No;No;45;180;;;;;;;;;;;;;;;;;;;;0;
421;30210;45;3.39945278;-76.30308056;PRADERA;URBANO;30210;51615;;443;Convencional;Si;URBANO, LA GRANJA, LA TUPIA, BOLO ARTONAL, LA FLORESTA;5;Sur Cali;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - PRADERA;Empresa de Servicios Publicos;Si;Si;12970;51980;0;SIN RIESGO;2/12/2020;0;SIN RIESGO;18/01/2021;0;SIN RIESGO;6/12/2022;0;SIN RIESGO;24/01/2023;0;SIN RIESGO;2/12/2024;0;SIN RIESGO;2/12/2025;Grifo;0;
422;112090;537;3.79810833;-76.51398611;RESTREPO;DISPERSA;112090;107586;113846;S/D;Solo desinfeccion;No;BUEN VIVIR (107), TRES PUERTAS (77), COLEGURRE (22), VENTAQUEMADO (17), LA PALMA (120), MONTERREDOND;6;Centro Tulua;ACUAPALTRES;Autogestion;No;No;491;1964;24.28;MEDIO;7/07/2020;0;SIN RIESGO;29/07/2021;24.56;MEDIO;26/09/2022;51.8;ALTO;30/01/2023;30.22;MEDIO;20/08/2024;32.6;MEDIO;11/06/2025;Grifo;23.35;
423;103474;3397;3.82895556;-76.50325556;RESTREPO;DISPERSA;103474;107230;133054;S/D;Soluciones_Individuales;Si;AGUALINDA BAJO;1;Centro Tulua;ACUEDUCTO AGUALINDA BAJO;Autogestion;No;No;9;36;;;;;;;87.86;INVIABLE SANITARIAMENTE;13/06/2022;86.52;INVIABLE SANITARIAMENTE;29/03/2023;87.77;INVIABLE SANITARIAMENTE;20/08/2024;80.3;INVIABLE SANITARIAMENTE;25/08/2025;Grifo;68.49;
424;116231;2064;3.82674444;-76.47887778;RESTREPO;DISPERSA;116231;118436;123221;S/D;Ninguno;No;LA ESPERANZA;1;Centro Tulua;ACUEDUCTO ALTO DEL OSO - LA ESPERANZA;Autogestion;No;No;17;68;89.94;INVIABLE SANITARIAMENTE;20/10/2020;;;;89.05;INVIABLE SANITARIAMENTE;25/10/2022;87.77;INVIABLE SANITARIAMENTE;7/02/2023;87.77;INVIABLE SANITARIAMENTE;9/09/2024;0;SIN RIESGO;5/02/2025;Filtro;59.09;
425;134111;2066;3.82292778;-76.47389722;RESTREPO;DISPERSA;134111;;134112;S/D;Filtracion Compacta;Si;ALTO DEL OSO LA FLORIDA Y LA CAMELIA;2;Centro Tulua;ACUEDUCTO ALTO DEL OSO LA FLORIDA Y LA CAMELIA;Autogestion;No;No;11;44;24.85;MEDIO;20/10/2020;92.44;INVIABLE SANITARIAMENTE;10/02/2021;89.05;INVIABLE SANITARIAMENTE;25/10/2022;57.55;ALTO;7/02/2023;68.35;ALTO;9/09/2024;7.8;BAJO;19/05/2025;Grifo;48.58;
426;121420;2066;3.82674444;-76.47887778;RESTREPO;DISPERSA;121420;121980;;S/D;Soluciones_Individuales;Si;ALTO DEL OSO;2;Centro Tulua;ACUEDUCTO ALTO EL OSO - LA CAMELIA;Autogestion;No;No;11;44;88.89;INVIABLE SANITARIAMENTE;26/02/2020;92.44;INVIABLE SANITARIAMENTE;10/02/2021;89.05;INVIABLE SANITARIAMENTE;25/10/2022;21.58;MEDIO;7/02/2023;87.77;INVIABLE SANITARIAMENTE;9/09/2024;0;SIN RIESGO;3/09/2025;Filtro;54.25;
427;107789;3034;3.804875;-76.50069444;RESTREPO;DISPERSA;107789;107787;144978;S/D;Ninguno;No;BOMBAY;1;Centro Tulua;ACUEDUCTO BOMBAY;Autogestion;No;No;32;128;87.14;INVIABLE SANITARIAMENTE;10/08/2020;;;;87.86;INVIABLE SANITARIAMENTE;24/05/2022;;;;;;;86.6;INVIABLE SANITARIAMENTE;21/07/2025;Grifo;65.4;
428;119603;3389;;;RESTREPO;DISPERSA;119603;113076;126528;S/D;Soluciones_Individuales;Si;ALTO DEL OSO;2;Centro Tulua;ACUEDUCTO COMUNITARIO SAN MARTIN 1;Autogestion;No;No;13;52;;;;85.27;INVIABLE SANITARIAMENTE;29/06/2021;89.05;INVIABLE SANITARIAMENTE;27/10/2022;56.74;ALTO;17/04/2023;0;SIN RIESGO;9/09/2024;45.9;ALTO;3/09/2025;Filtro;46.16;
429;104370;3394;3.83115556;-76.61907222;RESTREPO;DISPERSA;104370;107585;130094;S/D;Soluciones_Individuales;Si;LA BELMIRA;1;Centro Tulua;ACUEDUCTO LA BELMIRA;Autogestion;No;No;32;128;63.58;ALTO;27/07/2020;87.6;INVIABLE SANITARIAMENTE;29/07/2021;58.39;ALTO;16/11/2022;86.52;INVIABLE SANITARIAMENTE;6/03/2023;1.8;SIN RIESGO;28/08/2024;5.5;BAJO;3/09/2025;Filtro;43.34;
430;120388;2076;3.4421;-76.44291111;RESTREPO;DISPERSA;120388;118525;125675;S/D;Soluciones_Individuales;Si;LA SOLEDAD;1;Centro Tulua;ACUEDUCTO LA SOLEDAD;Autogestion;No;No;15;60;;;;85.27;INVIABLE SANITARIAMENTE;29/06/2021;89.05;INVIABLE SANITARIAMENTE;27/10/2022;86.52;INVIABLE SANITARIAMENTE;17/04/2023;56.74;ALTO;29/07/2024;72.9;ALTO;19/05/2025;Grifo;65.07;
431;130096;14230;3.82208333;-76.62341667;RESTREPO;DISPERSA;130096;134016;128427;S/D;Ninguno;No;ALTO ZABALETAS;1;Centro Tulua;ACUEDUCTO RURAL ALTO ZABALETAS;Autogestion;No;No;12;48;;;;85.27;INVIABLE SANITARIAMENTE;29/07/2021;91.73;INVIABLE SANITARIAMENTE;30/11/2022;78.01;ALTO;29/03/2023;57.55;ALTO;28/08/2024;62;ALTO;25/06/2025;Grifo;62.43;
432;119605;3387;3.82077222;-76.47803889;RESTREPO;DISPERSA;119605;113959;126527;S/D;Soluciones_Individuales;Si;SAN MARTIN;1;Centro Tulua;ACUEDUCTO SAN MARTIN 2;Autogestion;No;No;19;76;;;;0;SIN RIESGO;10/02/2021;89.05;INVIABLE SANITARIAMENTE;27/10/2022;86.52;INVIABLE SANITARIAMENTE;17/04/2023;51.8;ALTO;9/09/2024;32.6;MEDIO;30/04/2025;Grifo;43.32;
433;116423;4982;3.80874444;-76.47859167;RESTREPO;DISPERSA;116423;118439;114561;S/D;Solo desinfeccion;No;LAS BRISAS, PARTE DE ALTA DE VIJES, LA MERCED Y;4;Centro Tulua;ASOCIACION ACUEDUCTO COMUNITARIO QUEBRADA CALABAZAS- SAN PABLO - ACOCALABAZAS;Autogestion;No;No;123;492;21.43;MEDIO;10/08/2020;85.27;INVIABLE SANITARIAMENTE;19/08/2021;82.99;INVIABLE SANITARIAMENTE;26/09/2022;51.06;ALTO;17/05/2023;0;SIN RIESGO;9/09/2024;71.3;ALTO;30/04/2025;Grifo;44.58;
434;133061;17528;3.81786111;-76.54479444;RESTREPO;DISPERSA;133061;133066;133064;S/D;Ninguno;No;ALTO SAN PABLO;1;Centro Tulua;ASOCIACION DE ACUEDUCTO VEREDAL ALTO SAN PABLO;Autogestion;No;No;30;0;;;;91.08;INVIABLE SANITARIAMENTE;11/10/2021;89.05;INVIABLE SANITARIAMENTE;27/10/2022;86.52;INVIABLE SANITARIAMENTE;18/09/2023;87.77;INVIABLE SANITARIAMENTE;21/10/2024;94.6;INVIABLE SANITARIAMENTE;30/04/2025;Grifo;74.83;
435;115373;3393;3.81278333;-76.61841944;RESTREPO;DISPERSA;115373;119103;124816;S/D;Ninguno;No;LA ALBANIA;1;Centro Tulua;ASOCIACION DE SUSCRIPTORES DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DE LA VEREDA ALBANIA CORREGIMIENTO DE ZABALETAS MUNICIPIO DE RESTREPO;Autogestion;No;No;65;260;63.58;ALTO;19/05/2020;85.27;INVIABLE SANITARIAMENTE;21/04/2021;91.73;INVIABLE SANITARIAMENTE;30/11/2022;56.74;ALTO;6/03/2023;79.14;ALTO;28/08/2024;46.5;ALTO;25/06/2025;Filtro;60.42;
436;120387;14100;3.82201667;-76.49257222;RESTREPO;DISPERSA;120387;118484;125652;S/D;Solo desinfeccion;No;EL DIAMANTE;1;Centro Tulua;ASOCIACION DE USUARIOS ACUEDUCTO EL DIAMANTE;Autogestion;No;No;32;128;;;;;;;;;;;;;;;;;;;;0;
437;65691;233;3.85465556;-76.57649167;RESTREPO;DISPERSA;65691;107582;109613;S/D;Filtracion Compacta;Si;PUERTA NEGRA;2;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO ACUA PUERTA NEGRA;Autogestion;No;No;45;180;0;SIN RIESGO;19/05/2020;0;SIN RIESGO;21/04/2021;9.02;BAJO;30/11/2022;0;SIN RIESGO;29/03/2023;21.58;MEDIO;21/10/2024;0;SIN RIESGO;25/06/2025;Grifo;4.37;
438;58639;547;3.72102778;-76.55580556;RESTREPO;DISPERSA;58639;118457;;25399;FIME;Si;POTRERILLO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUACATE-POTERILLO;Autogestion;Si, Inactivo;No;98;392;89.94;INVIABLE SANITARIAMENTE;12/11/2020;62.99;ALTO;16/03/2021;88.89;INVIABLE SANITARIAMENTE;26/09/2022;86.52;INVIABLE SANITARIAMENTE;22/03/2023;21.58;MEDIO;20/08/2024;0;SIN RIESGO;25/08/2025;Grifo;49.99;
439;103473;3400;3.82641111;-76.50113056;RESTREPO;DISPERSA;103473;118486;133056;S/D;Soluciones_Individuales;Si;AGUALINDA ALTO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUALINDA ALTO;Autogestion;No;No;9;36;88.89;INVIABLE SANITARIAMENTE;7/09/2020;89.17;INVIABLE SANITARIAMENTE;11/10/2021;89.05;INVIABLE SANITARIAMENTE;27/10/2022;51.06;ALTO;6/03/2023;91.02;INVIABLE SANITARIAMENTE;15/04/2024;0;SIN RIESGO;25/08/2025;Grifo;58.46;
440;62249;2062;3.81446667;-76.49612778;RESTREPO;DISPERSA;62249;118437;117283;S/D;Filtracion Compacta;Si;ALTO CIELO Y LA TESALIA;3;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA ESP;Autogestion;No;No;;;24.85;MEDIO;20/10/2020;92.44;INVIABLE SANITARIAMENTE;10/02/2021;89.05;INVIABLE SANITARIAMENTE;25/10/2022;87.77;INVIABLE SANITARIAMENTE;7/02/2023;55.86;ALTO;9/09/2024;0;SIN RIESGO;5/02/2025;Filtro;50;
441;117141;402;3.830575;-76.52223333;RESTREPO;DISPERSA;117141;118455;130425;S/D;Ninguno;No;LA ITALIA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA - ACUAITALIA;Autogestion;No;No;50;200;71.35;ALTO;7/09/2020;86.61;INVIABLE SANITARIAMENTE;16/03/2021;82.84;INVIABLE SANITARIAMENTE;30/08/2022;87.77;INVIABLE SANITARIAMENTE;30/01/2023;78.01;ALTO;17/07/2024;94.6;INVIABLE SANITARIAMENTE;28/04/2025;Grifo;71.59;
