anio,fecha_agresion,fecha_primera_visita,mes,codigo_dane,municipio,area_operativa,especie,sector,provocado,condicion_vacunacion,seguimiento_3_visitas,estado_animal,eventos
2026,2026-01-22,2026-02-04,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-01-22,2026-02-04,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-23,2026-01-25,1,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,RURAL,NO,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-01-23,2026-01-26,1,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-23,2026-01-26,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-23,2026-01-28,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-23,2026-01-28,1,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,2
2026,2026-01-23,2026-01-28,1,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-23,2026-01-28,1,76869,VIJES,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,2 VISITAS,PERDIDO O DESAPARECIDO,1
2026,2026-01-23,2026-01-29,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-23,2026-01-29,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-23,2026-02-03,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-23,2026-02-03,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-23,2026-02-04,1,76563,PRADERA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-23,2026-02-05,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-23,2026-02-05,1,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-24,2026-01-25,1,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-24,2026-01-26,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-24,2026-01-27,1,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-24,2026-01-27,1,76306,GINEBRA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-24,2026-01-28,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-01-24,2026-01-28,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,SI,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-01-24,2026-01-28,1,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-24,2026-01-28,1,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-24,2026-01-28,1,76823,TORO,ARO NORTE CARTAGO,OTRO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-24,2026-01-28,1,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-24,2026-01-29,1,76275,FLORIDA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-24,2026-01-29,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-24,2026-01-30,1,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-24,2026-01-30,1,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-24,2026-02-04,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026-01-24,2026-03-12,1,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-25,2026-01-22,1,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-25,2026-01-26,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,RURAL,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-25,2026-01-28,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-25,2026-01-28,1,76248,EL CERRITO,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-25,2026-01-28,1,76823,TORO,ARO NORTE CARTAGO,OTRO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-25,2026-01-28,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-25,2026-01-28,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-25,2026-01-29,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,SI,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-25,2026-01-30,1,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,RURAL,NO,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-01-25,2026-01-30,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-25,2026-02-03,1,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-25,2026-02-04,1,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,SI,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-25,2026-02-06,1,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-26,2026-01-28,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-26,2026-01-28,1,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,NO VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-26,2026-01-28,1,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026-01-26,2026-01-28,1,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-26,2026-01-28,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-26,2026-01-29,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-26,2026-01-29,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,SI,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-26,2026-01-30,1,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-26,2026-01-30,1,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-26,2026-01-30,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-26,2026-02-02,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,3
2026,2026-01-26,2026-02-02,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-26,2026-02-04,1,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-26,2026-02-04,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-26,2026-02-04,1,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-26,2026-02-05,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-26,2026-02-06,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-01-26,2026-02-06,1,76616,RIOFRIO,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-26,2026-02-11,1,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-26,2026-02-19,1,76863,VERSALLES,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-26,2026-04-06,1,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-27,2026-01-28,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,NO OBSERVABLE,1
2026,2026-01-27,2026-01-28,1,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-27,2026-01-30,1,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,URBANO,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-27,2026-01-30,1,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-27,2026-01-30,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-27,2026-01-30,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-27,2026-01-30,1,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-27,2026-02-02,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026-01-27,2026-02-03,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-27,2026-02-03,1,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-27,2026-02-03,1,76306,GINEBRA,ARO SUR CALI,FELINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-27,2026-02-03,1,76563,PRADERA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-27,2026-02-04,1,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-27,2026-02-10,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-28,2026-01-30,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-28,2026-01-30,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-28,2026-02-02,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-28,2026-02-02,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-28,2026-02-03,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-28,2026-02-03,1,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-28,2026-02-03,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-28,2026-02-04,1,76377,LA CUMBRE,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-28,2026-02-04,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-28,2026-02-04,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-28,2026-02-04,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-28,2026-02-05,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-28,2026-02-06,1,76275,FLORIDA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-28,2026-02-06,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-29,2026-02-02,1,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-29,2026-02-03,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,CUMPLE,OBSERVADO SANO,1
2026,2026-01-29,2026-02-04,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-29,2026-02-04,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-29,2026-02-04,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-29,2026-02-05,1,76020,ALCALA,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-29,2026-02-05,1,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-29,2026-02-05,1,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,RURAL,NO,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-01-29,2026-02-05,1,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-29,2026-02-06,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-01-29,2026-02-06,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-29,2026-02-11,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-30,2026-02-03,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-30,2026-02-03,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-30,2026-02-03,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-30,2026-02-03,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,CUMPLE,OBSERVADO SANO,1
2026,2026-01-30,2026-02-03,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-30,2026-02-03,1,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-30,2026-02-05,1,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-30,2026-02-06,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-30,2026-02-06,1,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-01-30,2026-02-06,1,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-31,2026-02-02,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-31,2026-02-03,1,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-31,2026-02-03,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-31,2026-02-03,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-31,2026-02-04,1,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-31,2026-02-05,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-31,2026-02-05,1,76616,RIOFRIO,ARO CENTRO TULUA,FELINO,RURAL,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-01-31,2026-02-06,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-31,2026-02-06,1,76606,RESTREPO,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-31,2026-02-06,1,76606,RESTREPO,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-31,2026-02-11,1,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,URBANO,SI,NO VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-31,2026-02-18,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-02-01,2026-02-05,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-01,2026-02-05,2,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-02-01,2026-02-09,2,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-02-01,2026-02-11,2,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,RURAL,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-02-01,2026-02-23,2,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-02-01,2026-03-19,2,76736,SEVILLA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-02-02,2026-02-03,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026-02-02,2026-02-03,2,76890,YOTOCO,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-02,2026-02-03,2,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-02-02,2026-02-04,2,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-02,2026-02-04,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-02,2026-02-05,2,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-02-02,2026-02-05,2,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-02-02,2026-02-06,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-02,2026-02-11,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-02-02,2026-02-11,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-02-02,2026-02-11,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,NO OBSERVABLE,1
2026,2026-02-02,2026-02-16,2,76020,ALCALA,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-02-02,2026-03-20,2,76736,SEVILLA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-02-03,2026-02-03,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-02-03,2026-02-05,2,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-02-03,2026-02-05,2,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-02-03,2026-02-05,2,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-02-03,2026-02-05,2,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026-02-03,2026-02-06,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-03,2026-02-09,2,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-03,2026-02-17,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-02-03,2026-02-20,2,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-02-04,2026-02-04,2,76377,LA CUMBRE,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-02-04,2026-02-06,2,76248,EL CERRITO,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-02-04,2026-02-06,2,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-02-04,2026-02-06,2,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
