ID_MAESTRO;CODIGO_SISTEMA;MUNICIPIO;AMBITO;TIPO_SISTEMA;ARO;PERSONA_PRESTADORA;LOCALIDADES_ABASTECIDAS;SUSCRIPTORES;POBLACION;TIPO_SISTEMA_TRATAMIENTO;ALGUN_TIPO_TRATAMIENTO;ESTADO_MAESTRO;LATITUD;LONGITUD;VALIDACION_SISTEMA
ACUEDUCTO_0574;113393;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL LOS RANCHOS;LOS RANCHOS;25.0;100.0;Solo desinfección;0;ACTIVO;4.193692;-76.34267;EXISTENTE
ACUEDUCTO_0575;59617;TRUJILLO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE DE HUASANO;HUASANÓ;255.0;1020.0;Planta Modular;1;ACTIVO;4.245856;-76.24507;EXISTENTE
ACUEDUCTO_0576;113603;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS RURAL FLORESTA LA LUISA;LA LUISA;30.0;120.0;Solo desinfección;0;ACTIVO;4.243206;-76.2997;EXISTENTE
ACUEDUCTO_0577;58628;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOSDELACUEDUCTO BUENAVISTA LA BOHEMIA;BUENAVISTA LA BOHEMIA;80.0;320.0;Solo desinfección;0;ACTIVO;4.262017;-76.28283;EXISTENTE
ACUEDUCTO_0578;65487;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO LA DIAMANTINA;LA DIAMANTINA;40.0;160.0;Ninguno;0;ACTIVO;4.198853;-76.3846;EXISTENTE
ACUEDUCTO_0579;113466;TRUJILLO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDCUTO MANANTIAL DE VIDA;MARACAIBO;27.0;108.0;Ninguno;0;ACTIVO;4.212919;-76.39329;EXISTENTE
ACUEDUCTO_0580;65484;TRUJILLO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO DE PALERMO;PALERMO;20.0;80.0;Soluciones_Individuales;1;ACTIVO;4.206794;-76.33881;EXISTENTE
ACUEDUCTO_0581;111989;TRUJILLO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA DEL ACUEDUCTO LA MARINA;LA MARINA;47.0;188.0;Solo desinfección;0;ACTIVO;4.251525;-76.30793;EXISTENTE
ACUEDUCTO_0582;58662;TRUJILLO;Urbano;CABECERA MUNICIPAL;Centro Tuluá;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - TRUJILLO;URBANO;2695.0;10740.0;Convencional;1;ACTIVO;4.209464;-76.31891;EXISTENTE
ACUEDUCTO_0583;94231;ULLOA;Rural;DISPERSA;Norte Cartago;ACUEDUCTO VEREDAL PLATACER;EL PLACER, LA PLATA;50.0;200.0;Planta Modular;1;ACTIVO;4.700461;-75.71158;EXISTENTE
ACUEDUCTO_0584;91936;ULLOA;Rural;DISPERSA;Norte Cartago;ADMINISTRACION COOPERATIVA ULLOA SISTEMA #1;SISTEMA #1 CHAPINERO,EL PIÑAL ,LA MONTAÑA,EL BOSQUE,EL MADROÑO, BERLIN PARTE ALTA;373.0;1492.0;Planta Modular;1;ACTIVO;4.696981;-75.72276;EXISTENTE
ACUEDUCTO_0585;15191;ULLOA;Rural;CENTRO POBLADO;Norte Cartago;ADMINISTRACION COOPERATIVA ULLOA SISTEMA #2;BERLIN,MOCTEZUMA,DINAMARCA,VENECIA, EL COFRE,SUCRE,LA PASTORA,LA LATINA,CALAMONTE ALTO;442.0;1768.0;Planta Modular;1;ACTIVO;4.707372;-75.75826;EXISTENTE
ACUEDUCTO_0586;95490;ULLOA;Rural;DISPERSA;Norte Cartago;ASOCIACION DE USUARIOS ACUEDUCTO SUCRE;SUCRE;20.0;80.0;Soluciones_Individuales;0;ACTIVO;4.710658;-75.75877;EXISTENTE
ACUEDUCTO_0675;151957;ULLOA;Rural;DISPERSA;Norte Cartago;JUNTA DE ACCION COMUNAL CALAMONTE BAJO;CALAMONTE BAJO;70.0;280.0;Soluciones_Individuales (22%);0;ACTIVO;4.703329;-75.82568;EXISTENTE
ACUEDUCTO_0587;89907;ULLOA;Rural;DISPERSA;Norte Cartago;JUNTA DE ACCIÓN COMUNAL VEREDA EL BRILLANTE;EL BRILLANTE;66.0;264.0;Solo desinfección;0;ACTIVO;4.707928;-75.73897;EXISTENTE
ACUEDUCTO_0588;86250;ULLOA;Urbano;CABECERA MUNICIPAL;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ULLOA;URBANO, BERLIN;869.0;3476.0;Convencional;1;ACTIVO;4.701708;-75.73964;EXISTENTE
ACUEDUCTO_0589;95502;VERSALLES;Rural;DISPERSA;Norte Cartago;ACUEDUCTO VEREDAL EL VERGEL;EL VERGEL;18.0;72.0;Ninguno;0;ACTIVO;4.560103;-76.27922;EXISTENTE
ACUEDUCTO_0592;88305;VERSALLES;Rural;CENTRO POBLADO;Norte Cartago;ASOCIACION ADMINISTRADORA ACUEDUCTO RURAL COMUNITARIO LA FLORIDA;LA FLORIDA , MURRAPAL , EL SILENCIO;170.0;680.0;Ninguno;0;ACTIVO;4.64915;-76.13819;EXISTENTE
ACUEDUCTO_0593;88316;VERSALLES;Rural;CENTRO POBLADO;Norte Cartago;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO ACUASALUDO EL BALSAL;EL BALSAL, EL TABOR, EL ARBOLITO;304.0;1216.0;Solo desinfección;0;ACTIVO;4.667053;-76.22976;EXISTENTE
ACUEDUCTO_0590;102758;VERSALLES;Rural;DISPERSA;Norte Cartago;ASOCIACIËN DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA COCONUCO RED 1;COCNUCO RED #1;30.0;120.0;Ninguno;0;ACTIVO;4.632014;-76.13851;EXISTENTE
ACUEDUCTO_0591;115292;VERSALLES;Rural;DISPERSA;Norte Cartago;ASOCIACIËN DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA COCONUCO RED 2;COCONUCO RED #2;15.0;60.0;Solo desinfección;0;ACTIVO;4.630372;-76.13982;EXISTENTE
ACUEDUCTO_0594;81700;VERSALLES;Rural;DISPERSA;Norte Cartago;ASOCIACIÓN COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE PUENTE TIERRA ASOCOAPT;EL BOSQUE, LA GUARIA, LA ARABIA, EL BRILLANTE, EL RUBY Y EL DECRO.;41.0;164.0;Solo desinfección;0;ACTIVO;4.619739;-76.18469;EXISTENTE
ACUEDUCTO_0596;81276;VERSALLES;Rural;CENTRO POBLADO;Norte Cartago;JUNTA ACCION COMUNAL PUERTO NUEVO;PUERTO NUEVO;60.0;240.0;Soluciones_Individuales;1;ACTIVO;4.587764;-76.2731;EXISTENTE
ACUEDUCTO_0598;87874;VERSALLES;Rural;CENTRO POBLADO;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO LA PRIMAVERA- CAMPO ALEGRE;CAMPOALEGRE;30.0;120.0;Solo desinfección;0;ACTIVO;4.614989;-76.15319;EXISTENTE
ACUEDUCTO_0599;15506;VERSALLES;Rural;DISPERSA;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO RURAL VEREDA LA BALSORA;LA BALSORA ALTA Y BAJA, LA GRECIA, EL DESCANSO, OJEDAS,;43.0;172.0;Solo desinfección;0;ACTIVO;4.546233;-76.18555;EXISTENTE
ACUEDUCTO_0600;81277;VERSALLES;Rural;DISPERSA;Norte Cartago;JUNTA ADMINISTRADORA RURAL BUENA VISTA;BUENA VISTA;25.0;100.0;Ninguno;0;ACTIVO;4.605578;-76.27513;EXISTENTE
ACUEDUCTO_0601;88307;VERSALLES;Rural;DISPERSA;Norte Cartago;JUNTA ADMON ACUEDUCTO LA CRISTALINA EL DIAMANTE;EL DIAMANTE LA CRISTALINA;20.0;80.0;Ninguno;0;ACTIVO;4.602061;-76.17027;EXISTENTE
ACUEDUCTO_0602;115450;VERSALLES;Rural;DISPERSA;Norte Cartago;SISTEMA DE ABASTECIMIENTO ACUEDUCTO RURAL GUAMALITO;GUAMALITO;50.0;200.0;Ninguno;0;ACTIVO;4.567878;-76.2223;EXISTENTE
ACUEDUCTO_0604;121662;VIJES;Rural;DISPERSA;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA CAIMITAL SECTOR ESCUELA;CAIMITAL;19.0;89.0;Solo desinfección;0;ACTIVO;3.733083;-76.50692;EXISTENTE
ACUEDUCTO_0606;51384;VIJES;Rural;DISPERSA;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA CIENEGUITAS;VEREDA CIENEGUITAS;15.0;60.0;Ninguno;0;ACTIVO;3.757361;-76.41656;EXISTENTE
ACUEDUCTO_0607;118737;VIJES;Rural;DISPERSA;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO CARBONERO, VIJES.;CARBONERO,LA PEDRERA;130.0;520.0;Solo desinfección;0;ACTIVO;3.737139;-76.45683;EXISTENTE
ACUEDUCTO_0610;36336;VIJES;Rural;DISPERSA;Sur Cali;ASOCIACION JUNTA ADMINISTRADORA DE ACUEDUCTO COMUNITARIO NUESTRA FUENTE - ASOJACONUF;VILLA MARIA;53.0;212.0;FD+Desinfección;1;ACTIVO;3.716583;-76.47747;EXISTENTE
ACUEDUCTO_0603;119207;VIJES;Rural;DISPERSA;Sur Cali;ASOCIACIÓN DE USUARIOS DE LA QUEBRADA DE POTRERITO SUR - ADUPSUR;POTRERITO;71.0;284.0;FD+Desinfección;1;ACTIVO;3.716389;-76.47778;EXISTENTE
ACUEDUCTO_0605;38322;VIJES;Rural;DISPERSA;Sur Cali;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA CAIMITAL, MUNICIPIO DE VIJES;CAIMITAL;102.0;408.0;Solo desinfección;0;ACTIVO;3.733083;-76.50692;EXISTENTE
ACUEDUCTO_0608;36322;VIJES;Rural;CENTRO POBLADO;Sur Cali;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO LA RIVERA.;LA RIVERA;114.0;456.0;FD+Desinfección;1;ACTIVO;3.747167;-76.48431;EXISTENTE
ACUEDUCTO_0609;135187;VIJES;Rural;DISPERSA;Sur Cali;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO MONTERREY ALTOS DE LA FRESNEDA JACA # 13;LA FRESNEDA;21.0;84.0;Ninguno;0;ACTIVO;3.753889;-76.45861;EXISTENTE
ACUEDUCTO_0676;44627;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO CARBONERO Y LA PEDRERA JACA N°1 - LA PEDRERA;CARBONERO,LA PEDRERA;55.0;220.0;Ninguno;0;ACTIVO;3.735278;-76.45456;EXISTENTE
ACUEDUCTO_0611;33506;VIJES;Rural;CENTRO POBLADO;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO COMUNITARIO VEREDA VIDAL ESP;VIDAL;35.0;140.0;Soluciones_Individuales;0;ACTIVO;3.729525;-76.4095;EXISTENTE
ACUEDUCTO_0612;34215;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO ALTO FRESNEDA JACA # 2;LA FRESNEDA;17.0;58.0;Solo desinfección;0;ACTIVO;3.751778;-76.46356;EXISTENTE
ACUEDUCTO_0613;121850;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO LA FRESNEDA TRESQUEBRADAS;LA FRESNEDA ALTO DE LOS CHIVOS;18.0;72.0;Ninguno;0;ACTIVO;3.764083;-76.47428;EXISTENTE
ACUEDUCTO_0614;38272;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO OCACHE ALTO - NUEVO HORIZONTE - JACA N° 7;OCACHE;;;Soluciones_Individuales;0;ACTIVO;3.699083;-76.50686;EXISTENTE
ACUEDUCTO_0615;34626;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO VEREDA SANTA ANA - JACA N° 4;SANTA ANA;42.0;168.0;Solo desinfección;0;ACTIVO;3.734528;-76.44778;EXISTENTE
ACUEDUCTO_0616;29758;VIJES;Rural;CENTRO POBLADO;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO # 12 LA FRESNEDA-VIJES-LA JACA N° 12;LA FRESNEDA;76.0;304.0;Filtración Compacta;1;ACTIVO;3.760083;-76.4735;EXISTENTE
ACUEDUCTO_0617;33126;VIJES;Rural;CENTRO POBLADO;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO #15 DEL CORREGIMIENTO EL TAMBOR-VIJES - LA JACA # 15;EL TAMBOR;66.0;264.0;Solo desinfección;0;ACTIVO;3.761972;-76.48492;EXISTENTE
ACUEDUCTO_0618;38267;VIJES;Rural;CENTRO POBLADO;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO #16 EL PORVENIR MUNICIPIO DE VIJES- LA JACA # 16;EL PORVENIR,EL TRILLO,SAN ANTONIO,BRISAS,LA MERCED/LA COLONIA(RESTREPO),LA SOLEDAD(RESTREPO);140.0;560.0;Ninguno;0;ACTIVO;3.807917;-76.47208;EXISTENTE
ACUEDUCTO_0619;38319;VIJES;Rural;CENTRO POBLADO;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO CACHIMBAL - LA ESTRELLA. JACA Nº 9;CACHIMBAL PARTE ALTA;81.0;0.0;Solo desinfección;0;ACTIVO;3.785722;-76.47744;EXISTENTE
ACUEDUCTO_0620;28229;VIJES;Rural;CENTRO POBLADO;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO CORREGIMIENTO CACHIMBAL - JACA Nº 10;CACHIMBAL PARTE BAJA;51.0;176.0;Solo desinfección;0;ACTIVO;3.780472;-76.46828;EXISTENTE
ACUEDUCTO_0621;34625;VIJES;Rural;CENTRO POBLADO;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO LA JACA # 11 EL TAMBOR - JACA #11;EL TAMBOR;120.0;480.0;FD+Desinfección;1;ACTIVO;3.763639;-76.49042;EXISTENTE
ACUEDUCTO_0622;51210;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO MOZAMBIQUE- J.A.C.A. N° 1;MOZAMBIQUE;63.0;0.0;Soluciones_Individuales;0;ACTIVO;3.750417;-76.52983;EXISTENTE
ACUEDUCTO_0623;46169;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO Nº6 VEREDA ROMERITO - LA JACA Nº6;ROMERITO;44.0;176.0;Ninguno;0;ACTIVO;3.718556;-76.51847;EXISTENTE
ACUEDUCTO_0624;121814;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA JACA # 5 LOMALINDA VILLAMARÍA-VIJES;LOMALINDA;50.0;200.0;Ninguno;0;ACTIVO;3.716472;-76.47297;EXISTENTE
ACUEDUCTO_0625;34205;VIJES;Rural;DISPERSA;Sur Cali;JUNTA ADMINISTRADORA DEL ACUEDUCTO DEL CORREGIMIENTO DE OCACHE PARTE BAJA - J.A.A.C.O.B.;OCACHE PARTE BAJA;60.0;240.0;Soluciones_Individuales;0;ACTIVO;3.712611;-76.50926;EXISTENTE
ACUEDUCTO_0626;31829;VIJES;Urbano;CABECERA MUNICIPAL;Sur Cali;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - VIJES;URBANO;3150.0;10839.0;Convencional;1;ACTIVO;3.700306;-76.44264;EXISTENTE
ACUEDUCTO_0627;106236;YOTOCO;Rural;DISPERSA;Centro Tuluá;ACUACORDOBITAS;CORDOBITAS;33.0;132.0;Solo desinfección;0;ACTIVO;3.851931;-76.45835;EXISTENTE
ACUEDUCTO_0628;133049;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ACUEDUCTO AGUAS MIRACAMPO;CAMPOALEGRE;21.0;84.0;Ninguno;0;ACTIVO;3.836889;-76.43766;EXISTENTE
ACUEDUCTO_0629;60317;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ACUEDUCTO ANTIGUO DE JIGUALES;JIGUALES;70.0;280.0;Solo desinfección;0;ACTIVO;3.909211;-76.44043;EXISTENTE
ACUEDUCTO_0630;120496;YOTOCO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO COMUNITARIO BELLA FUENTE;LA COLONIA , LAS DELICIAS , SAN JUAN;40.0;160.0;Ninguno;0;ACTIVO;3.958056;-76.41194;EXISTENTE
ACUEDUCTO_0631;120397;YOTOCO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO LA PALOMA - EL CRUCERO;EL CRUZERO;26.0;104.0;Ninguno;0;ACTIVO;3.608778;-76.50335;EXISTENTE
ACUEDUCTO_0632;60294;YOTOCO;Rural;DISPERSA;Centro Tuluá;"ACUEDUCTO RURAL ALBANIA-SAN JUAN ""ARLAS""";ALBANIA,SAN JUA;120.0;480.0;Solo desinfección;0;ACTIVO;3.980833;-76.4;EXISTENTE
ACUEDUCTO_0633;103030;YOTOCO;Rural;DISPERSA;Centro Tuluá;"ACUEDUCTO RURAL LA COLONIA ""GOTAS DE VIDA""";LA COLONIA;28.0;112.0;Solo desinfección;0;ACTIVO;3.886111;-76.41722;EXISTENTE
ACUEDUCTO_0634;65696;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION ACUAVITAL ESP CANEY;EL CANEY;50.0;200.0;Ninguno;0;ACTIVO;3.932222;-76.43167;EXISTENTE
ACUEDUCTO_0635;106577;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACION ADMINISTRADORA ACUEDUCTO EL DORADO;EL DORADO;25.0;100.0;Ninguno;0;ACTIVO;3.840389;-76.42483;EXISTENTE
ACUEDUCTO_0636;120396;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACION ADMINISTRADORA DE ACUEDUCTOS CORREGIMIENTO EL DORADO;LA FLORESTA;11.0;44.0;Soluciones_Individuales;1;ACTIVO;3.858531;-76.44177;EXISTENTE
ACUEDUCTO_0637;121437;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACION ADMINSITRADORA DEL ACUEDUCTO LA FONTANA-ACOFOMI;LA FONTANA;25.0;100.0;Solo desinfección;0;ACTIVO;3.887303;-76.43493;EXISTENTE
ACUEDUCTO_0638;62253;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION COMUNITARIA ADMINISTRADORA ACUEDUCTO PUENTETIERRA LA VIRGINIA;PUENTETIERRA;32.0;128.0;Solo desinfección;0;ACTIVO;4.037222;-76.21389;EXISTENTE
ACUEDUCTO_0639;108425;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION COMUNITARIA AGUAS DE PUENTE TIERRA - LA BOHEMIA;PUENTETIERRA;37.0;148.0;Ninguno;0;ACTIVO;3.880556;-76.45483;EXISTENTE
ACUEDUCTO_0640;116100;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION COMUNITARIA AGUAS DE PUENTE TIERRA - LA OFELIA;PUENTE TIERRA LA OFELIA;144.0;576.0;FD+Desinfección;1;ACTIVO;3.875361;-76.45995;EXISTENTE
ACUEDUCTO_0642;59633;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS AGUA ALBANIA ESP - MIRAVALLE;MIRAVALLE;289.0;1156.0;Planta Modular;1;ACTIVO;3.99955;-76.38534;EXISTENTE
ACUEDUCTO_0643;136356;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DE LA JUNTA ADMINISTRADORA DE AGUAS VEREDA BUENOS AIRES - AJABA;BUENOS AIRES;28.0;112.0;Ninguno;0;ACTIVO;3.836292;-76.42675;EXISTENTE
ACUEDUCTO_0644;104302;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DE LOS ACUEDUCTOS EL JARDIN - CALIMITA - CALIMITA;CALIMITA;25.0;100.0;Ninguno;0;ACTIVO;3.896928;-76.42519;EXISTENTE
ACUEDUCTO_0645;104373;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DE LOS ACUEDUCTOS EL JARDIN - CALIMITA - EL JARDIN;EL JARDIN;112.0;448.0;Solo desinfección;0;ACTIVO;3.896928;-76.42519;EXISTENTE
ACUEDUCTO_0646;58649;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO EL YARUMO-JIGUALES;JIGUALES;104.0;416.0;Filtración Compacta;1;ACTIVO;3.915639;-76.43451;EXISTENTE
ACUEDUCTO_0648;104293;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACION USUARIOS SISTEMA SUMINISTRO AGUA RURAL VEREDA COLORADOS;COLORADOS;24.0;96.0;Ninguno;0;ACTIVO;3.838569;-76.44334;EXISTENTE
ACUEDUCTO_0641;113889;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACIÓN DE USUARIOS AGUA ALBANIA E.S.P CARAMY;RAYITO;289.0;1156.0;Ninguno;0;ACTIVO;3.975569;-76.38333;EXISTENTE
ACUEDUCTO_0647;121439;YOTOCO;Rural;DISPERSA;Centro Tuluá;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO LA RIVERA;LA RIVERA;33.0;132.0;Ninguno;0;ACTIVO;3.985103;-76.40266;EXISTENTE
ACUEDUCTO_0649;58648;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASOMEDIACANOA;MEDIACANOA;245.0;3560.0;FIME;1;ACTIVO;3.917778;-76.38419;EXISTENTE
ACUEDUCTO_0650;59624;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;ASUASAP;SAN ANTONIO DE PIEDRAS;150.0;600.0;Solo desinfección;0;ACTIVO;4.044269;-76.33777;EXISTENTE
ACUEDUCTO_0652;121438;YOTOCO;Rural;DISPERSA;Centro Tuluá;JUNTA ACCION COMUNAL VEREDA EL DELIRIO;EL DELIRIO;96.0;384.0;Soluciones_Individuales;0;ACTIVO;3.969892;-76.37436;EXISTENTE
ACUEDUCTO_0653;115075;YOTOCO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO EL BOSQUE;EL BOSQUE;61.0;244.0;Ninguno;0;ACTIVO;3.994731;-76.39854;EXISTENTE
ACUEDUCTO_0670;151783;YOTOCO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO EL SOBACO;EL SOBACO;5.0;20.0;Ninguno;0;ACTIVO;3.836111;-76.42417;EXISTENTE
ACUEDUCTO_0654;104338;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO LAS DELICIAS;LAS DELICIAS;37.0;148.0;Solo desinfección;0;ACTIVO;3.948233;-76.40278;EXISTENTE
ACUEDUCTO_0655;62447;YOTOCO;Rural;CENTRO POBLADO;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO LOS PLANES;LOS PLANES;115.0;460.0;Solo desinfección;0;ACTIVO;3.922306;-76.37958;EXISTENTE
ACUEDUCTO_0656;65697;YOTOCO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO RURAL EL DOPO;EL DOPO;62.0;248.0;Ninguno;0;ACTIVO;3.94415;-76.39317;EXISTENTE
ACUEDUCTO_0657;58663;YOTOCO;Urbano;CABECERA MUNICIPAL;Centro Tuluá;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - YOTOCO;URBANO;3400.0;13600.0;Convencional;1;ACTIVO;3.860611;-76.38506;EXISTENTE
ACUEDUCTO_0658;59637;ZARZAL;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS ACUASALUD VALLEJUELO;COROZAL (150) Y BUENOS AIRES (50);535.0;2200.0;FIME;1;ACTIVO;4.375303;-75.99947;EXISTENTE
ACUEDUCTO_0659;58665;ZARZAL;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DE LOS SERVICIOS PUBLICOS DE LA PAILA ASEPAILA;LA PAILA;1862.0;7448.0;Convencional;1;ACTIVO;4.316675;-76.07335;EXISTENTE
ACUEDUCTO_0660;122659;ZARZAL;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DE SERVICIOS PUBLICOS DEL ACUEDUCTO GUASIMAL-ALIZAL;GUASIMAL BAJO , GUASIMAL ALTO, ALIZAL;59.0;236.0;Bloque-Acuavalle;1;ACTIVO;4.425561;-76.04355;EXISTENTE
ACUEDUCTO_0661;59638;ZARZAL;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO QUEBRADA NUEVA;QUEBRADANUEVA;270.0;1080.0;Solo desinfección;0;ACTIVO;4.371172;-75.95129;EXISTENTE
ACUEDUCTO_0662;58664;ZARZAL;Urbano;CABECERA MUNICIPAL;Centro Tuluá;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ZARZAL;URBANO, LIMONES, VERGEL;10862.0;43448.0;Convencional;1;ACTIVO;4.400856;-76.06668;EXISTENTE
