CODIGO_MUESTRA_SIVICAP,ANIO,FECHA_TOMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CODIGO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,ANALITOS_EVALUADOS,ANALITOS_MOSTRADOS,NO_ACEPTABLES,IRCA_MUESTRA,IRCA_NUM,NIVEL_RIESGO,RIESGO_MUESTRA,NORMAS_APLICADAS
272870,2025,2025-06-17,RIOFRIO,ACUEDUCTO DE USUARIOS DE LA ZULIA - ACUAZULIA - ,ACUAZULIA,66187,Grifo,10,13,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
271543,2025,2025-05-21,RIOFRIO,ACUEDUCTO LAS BRISAS ,ACUEDUCTO LAS BRISAS,130405,Grifo,12,15,6,87.77,87.77,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
278258,2025,2025-07-16,RIOFRIO,ACUEDUCTO LAS BRISAS ,ACUEDUCTO LAS BRISAS,130405,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
285424,2025,2025-09-09,RIOFRIO,ACUEDUCTO LAS BRISAS ,ACUEDUCTO LAS BRISAS,130405,Filtro,11,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
285700,2025,2025-09-09,RIOFRIO,ACUEDUCTO LOS ALPES,ACUEDUCTO LOS ALPES,66187,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270761,2025,2025-04-22,RIOFRIO,JUNTA ADMINISTRADORA DEL ACUEDUCTO DE MORROPLANCHO BAJO,ACUEDUCTO MORROPLANCHO BAJO,61929,Grifo,10,13,3,62.02,62.02,ALTO,ALTO,Resolución 2115 de 2007
278262,2025,2025-07-16,RIOFRIO,JUNTA ADMINISTRADORA DEL ACUEDUCTO DE MORROPLANCHO BAJO,ACUEDUCTO MORROPLANCHO BAJO,61929,Grifo,11,14,2,23.62,23.62,MEDIO,MEDIO,Resolución 2115 de 2007
259782,2025,2025-03-19,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO SIN ANIMO DE LUCRO DE LA VEREDA SAN ALFONSO CORREGIMIENTO DE SALONICA MUNICIPIO DE RIOFRIO ,ACUEDUCTO RURAL SAN ALFONSO,13258,Grifo,12,15,3,57.55,57.55,ALTO,ALTO,Resolución 2115 de 2007
271483,2025,2025-05-21,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO SIN ANIMO DE LUCRO DE LA VEREDA SAN ALFONSO CORREGIMIENTO DE SALONICA MUNICIPIO DE RIOFRIO ,ACUEDUCTO RURAL SAN ALFONSO,13258,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
257505,2025,2025-03-05,RIOFRIO,ACUEDUCTO SAN JOSE DE LA SELVA,ACUEDUCTO SAN JOSE DE LA SELVA,518,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
271442,2025,2025-05-12,RIOFRIO,ACUEDUCTO SAN JOSE DE LA SELVA,ACUEDUCTO SAN JOSE DE LA SELVA,518,Grifo,12,15,3,57.55,57.55,ALTO,ALTO,Resolución 2115 de 2007
292903,2025,2025-10-28,RIOFRIO,ACUEDUCTO SAN JOSE DE LA SELVA,ACUEDUCTO SAN JOSE DE LA SELVA,518,Grifo,10,13,3,60.15,60.15,ALTO,ALTO,Resolución 2115 de 2007
292936,2025,2025-10-28,RIOFRIO,ACUEDUCTO VEREDA EL BOSQUE,ACUEDUCTO VEREDA EL BOSQUE,126448,Grifo,10,13,6,91.73,91.73,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
270780,2025,2025-04-30,RIOFRIO,ACUEDUCTO VEREDA EL RUBI SECTOR LA CANCHA,ACUEDUCTO VEREDA EL RUBI SECTOR LA CANCHA,125719,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
283313,2025,2025-08-26,RIOFRIO,ACUEDUCTO VEREDA EL RUBI SECTOR LA CANCHA,ACUEDUCTO VEREDA EL RUBI SECTOR LA CANCHA,125719,Grifo,12,15,5,80.29,80.29,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
259884,2025,2025-03-19,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL CAMPESINO VEREDA LA CRISTALINA,ACUEDUCTO VEREDA LA CRISTALINA,122336,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
271548,2025,2025-05-21,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL CAMPESINO VEREDA LA CRISTALINA,ACUEDUCTO VEREDA LA CRISTALINA,122336,Grifo,6,9,5,97.35,97.35,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
278256,2025,2025-07-16,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL CAMPESINO VEREDA LA CRISTALINA,ACUEDUCTO VEREDA LA CRISTALINA,122336,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
257495,2025,2025-03-05,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE PORTUGAL DE PIEDRAS DEL MUNICIPIO DE RIOFRIO - ACUEPORT,ACUEPORT,59636,Grifo,12,15,2,21.58,21.58,MEDIO,MEDIO,Resolución 2115 de 2007
271447,2025,2025-05-12,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE PORTUGAL DE PIEDRAS DEL MUNICIPIO DE RIOFRIO - ACUEPORT,ACUEPORT,59636,Grifo,12,15,3,30.22,30.22,MEDIO,MEDIO,Resolución 2115 de 2007
279004,2025,2025-07-22,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE PORTUGAL DE PIEDRAS DEL MUNICIPIO DE RIOFRIO - ACUEPORT,ACUEPORT,59636,Grifo,11,14,2,23.62,23.62,MEDIO,MEDIO,Resolución 2115 de 2007
293905,2025,2025-10-28,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE PORTUGAL DE PIEDRAS DEL MUNICIPIO DE RIOFRIO - ACUEPORT,ACUEPORT,59636,Grifo,10,13,4,69.17,69.17,ALTO,ALTO,Resolución 2115 de 2007
270764,2025,2025-04-22,RIOFRIO,ASOCIACION DE USUARIOS ACUEDUCTO AGUAS ARRIBA,AGUAS ARRIBA,63927,Grifo,10,13,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
272849,2025,2025-06-17,RIOFRIO,ASOCIACION DE USUARIOS ACUEDUCTO AGUAS ARRIBA,AGUAS ARRIBA,63927,Grifo,10,13,5,55.81,55.81,ALTO,ALTO,Resolución 2115 de 2007
271726,2025,2025-05-12,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA-ACUAITALIA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA - ACUAITALIA,113729,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
283321,2025,2025-08-26,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA-ACUAITALIA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA - ACUAITALIA,113729,Grifo,12,15,5,80.29,80.29,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
271426,2025,2025-05-12,RIOFRIO,ASOCIACIÓN DE USUARIOS  DEL ACUEDUCTO DE LA VEREDA COROZAL,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA COROZAL,113256,Grifo,12,15,3,30.22,30.22,MEDIO,MEDIO,Resolución 2115 de 2007
278996,2025,2025-07-22,RIOFRIO,ASOCIACIÓN DE USUARIOS  DEL ACUEDUCTO DE LA VEREDA COROZAL,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA COROZAL,113256,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
292960,2025,2025-10-28,RIOFRIO,ASOCIACIÓN DE USUARIOS  DEL ACUEDUCTO DE LA VEREDA COROZAL,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA COROZAL,113256,Grifo,10,13,6,91.73,91.73,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
257523,2025,2025-03-05,RIOFRIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,61928,Filtro,11,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
271433,2025,2025-05-12,RIOFRIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,61928,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
278999,2025,2025-07-22,RIOFRIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,61928,Grifo,11,14,3,62.99,62.99,ALTO,ALTO,Resolución 2115 de 2007
257499,2025,2025-03-05,RIOFRIO,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LOS ESTRECHOS,JUNTA ADMINISTRADORA VEREDA LOS ESTRECHOS,61927,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
271463,2025,2025-05-12,RIOFRIO,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LOS ESTRECHOS,JUNTA ADMINISTRADORA VEREDA LOS ESTRECHOS,61927,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
279481,2025,2025-07-22,RIOFRIO,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LOS ESTRECHOS,JUNTA ADMINISTRADORA VEREDA LOS ESTRECHOS,61927,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
270785,2025,2025-04-30,RIOFRIO,JUNTA DE ACUEDUCTO LA GUAIRA - JAG - EL RUBI ALTO,JUNTA DE ACUEDUCTO LA GUAIRA - JAG - EL RUBI ALTO,124646,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
282949,2025,2025-08-26,RIOFRIO,JUNTA DE ACUEDUCTO LA GUAIRA - JAG - EL RUBI ALTO,JUNTA DE ACUEDUCTO LA GUAIRA - JAG - EL RUBI ALTO,124646,Grifo,12,15,5,80.29,80.29,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
257408,2025,2025-03-05,RIOFRIO,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,104015,Grifo,12,15,4,66.19,66.19,ALTO,ALTO,Resolución 2115 de 2007
271457,2025,2025-05-12,RIOFRIO,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,104015,Grifo,12,15,3,30.22,30.22,MEDIO,MEDIO,Resolución 2115 de 2007
279485,2025,2025-07-22,RIOFRIO,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,104015,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
285809,2025,2025-09-09,RIOFRIO,ASODACION DE USUARIOS DEL ACUEDUCTO RURAL CAMPESINO DE LA VEREDA LA JUDEA,LA JUDEA,63927,Grifo,12,15,4,43.17,43.17,ALTO,ALTO,Resolución 2115 de 2007
267018,2025,2025-04-28,ROLDANILLO,"ACUACAMPO: ISUGU EL SILENCIO PUERTO QUINTERO, CANDELARIA, PUEBLO NUEVO, EL RINCON, SIMON BOLIVAR Y REMOLINO",ACUACAMPO,58643,Grifo,9,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
267062,2025,2025-04-28,ROLDANILLO,"ACUACAMPO: ISUGU EL SILENCIO PUERTO QUINTERO, CANDELARIA, PUEBLO NUEVO, EL RINCON, SIMON BOLIVAR Y REMOLINO",ACUACAMPO,58643,Grifo,10,13,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
283195,2025,2025-08-13,ROLDANILLO,"ACUACAMPO: ISUGU EL SILENCIO PUERTO QUINTERO, CANDELARIA, PUEBLO NUEVO, EL RINCON, SIMON BOLIVAR Y REMOLINO",ACUACAMPO,58643,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
296572,2025,2025-11-26,ROLDANILLO,"ACUACAMPO: ISUGU EL SILENCIO PUERTO QUINTERO, CANDELARIA, PUEBLO NUEVO, EL RINCON, SIMON BOLIVAR Y REMOLINO",ACUACAMPO,58643,Grifo,12,15,2,18.18,18.18,MEDIO,MEDIO,Resolución 2115 de 2007
251350,2025,2025-01-20,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
251356,2025,2025-01-20,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
251359,2025,2025-01-20,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
251361,2025,2025-01-20,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
251367,2025,2025-01-20,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
253777,2025,2025-02-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
253779,2025,2025-02-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
253782,2025,2025-02-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
253786,2025,2025-02-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
253791,2025,2025-02-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
258272,2025,2025-03-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,12,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
258279,2025,2025-03-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
258283,2025,2025-03-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
258300,2025,2025-03-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
258312,2025,2025-03-05,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
264023,2025,2025-04-22,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
264025,2025,2025-04-22,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
264200,2025,2025-04-22,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,5,45.28,45.28,ALTO,ALTO,Resolución 2115 de 2007
264211,2025,2025-04-22,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
264217,2025,2025-04-22,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
267212,2025,2025-05-06,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
267213,2025,2025-05-06,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
267214,2025,2025-05-06,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
267216,2025,2025-05-06,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
267217,2025,2025-05-06,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270612,2025,2025-06-10,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270618,2025,2025-06-10,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270622,2025,2025-06-10,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270624,2025,2025-06-10,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270629,2025,2025-06-10,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
273880,2025,2025-07-01,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
273882,2025,2025-07-01,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
273905,2025,2025-07-01,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
273909,2025,2025-07-01,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
273917,2025,2025-07-01,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
280663,2025,2025-08-06,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
280664,2025,2025-08-06,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,58659,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
