CODIGO_SISTEMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CLASIFICACION_URBANO_RURAL,ARO,TIPO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,LATITUD,LONGITUD,MUESTRAS,ANIOS,IRCA_PROMEDIO,IRCA_MAXIMO,NIVEL_RIESGO,VALIDACION_SISTEMA,PARAMETROS_NO_ACEPTABLES,TOTAL_NO_ACEPTABLES
81605,EL AGUILA,JUNTA ADMINISTRADORA DEL AGUA VEREDA LA GUERRA,JUNTA ADMINISTRADORA DEL AGUA VEREDA LA GUERRA,Rural,Norte Cartago,DISPERSA,Grifo,4.920264,-76.02971,12,"2020, 2021, 2022, 2023, 2024, 2025",58.865,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,4,41
86223,EL AGUILA,JUNTA ADMINISTRADORA  EMBAL,JUNTA ADMINISTRADORA EL EMBAL,Rural,Norte Cartago,DISPERSA,Grifo,4.860767,-76.11458,3,"2024, 2025, 2026",68.95333333333333,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,4,12
111723,EL AGUILA,ASOCIACION MUNICIPAL DE ACUEDUCTOS RURALES AGUA Y VIDA - LA LINEA,JUNTA ADMINISTRADORA VEREDA LA LINEA,Rural,Norte Cartago,DISPERSA,Grifo,4.887383,-76.06308,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",62.12066666666667,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,6,56
147215,EL AGUILA,JUNTA DE ACCION COMUNAL LLANO GRANDE  ACUEDUCTO SANTA CLARA 2,JUNTA DE ACCION COMUNAL LLANO GRANDE ACUEDUCTO SANTA CLARA 2,Rural,Norte Cartago,DISPERSA,Grifo,4.915608,-76.06359,8,"2022, 2023, 2024, 2025, 2026",59.2125,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,4,28
99375,EL AGUILA,JUNTA DE ACCION COMUNAL VEREDA EL GUAYABO-SAN LUIS-EL SALADA,JUNTA DE ACCION COMUNAL VEREDA EL GUAYABO,Rural,Norte Cartago,CENTRO POBLADO,Grifo,,,14,"2020, 2021, 2022, 2023, 2024, 2025, 2026",71.9042857142857,89.29,INVIABLE SANITARIAMENTE,EXISTENTE,6,63
81103,EL AGUILA,JUNTA DE ACUEDUCTO LA JUDEA,JUNTA DE ACUEDUCTO LA JUDEA,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.955492,-76.06062,12,"2020, 2021, 2022, 2023, 2024, 2025",56.04583333333334,89.29,INVIABLE SANITARIAMENTE,EXISTENTE,6,42
117582,EL AGUILA,ACUEDUCTO RURAL SANTA ELENA,SANTA ELENA BAJO,Rural,Norte Cartago,DISPERSA,Grifo,4.926389,-76.05778,2,"2022, 2025",71.275,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,3,8
81273,EL CAIRO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - EL CAIRO,ACUAVALLE S.A. E.S.P- EL CAIRO,Urbano,Norte Cartago,CABECERA MUNICIPAL,Grifo,4.756722,-76.22367,73,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.3110958904109589,7.55,BAJO,EXISTENTE,4,15
80062,EL CAIRO,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA DE LLANOGRANDE,ACUEDUCTO DE LA VEREDA DE LLANOGRANDE,Rural,Norte Cartago,DISPERSA,Grifo,4.749567,-76.21744,16,"2020, 2021, 2022, 2023, 2024, 2025",69.2425,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,5,63
86230,EL CAIRO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS LA ESTRELLA LUNA PARK,ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS LA ESTRELLA,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.776333,-76.19888,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",64.495625,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,7,58
114537,EL CAIRO,ASOCIACION DE USUARIOS ACUEDUCTO  SALMELIA,ACUEDUCTO RURAL CORREGIMIENTO LA SALMELIA,Rural,Norte Cartago,DISPERSA,Grifo,4.738394,-76.17342,10,"2020, 2021, 2022, 2023, 2024, 2025",74.991,88.89,INVIABLE SANITARIAMENTE,EXISTENTE,5,46
145147,EL CAIRO,ACUEDUCTO RURAL EL DIAMANTE,ACUEDUCTO RURAL EL DIAMANTE,Rural,Norte Cartago,DISPERSA,Grifo,4.795122,-76.15564,11,"2022, 2023, 2024, 2025, 2026",81.97181818181818,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,5,57
103062,EL CAIRO,USUARIOS DEL ACUEDUCTO RURAL EL JARDÍN-GUADUALITO,ACUEDUCTO RURAL EL JARDÍN-GUADUALITO,Rural,Norte Cartago,DISPERSA,Grifo,,,1,2021,80.81,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,2,3
109646,EL CAIRO,ACUEDUCTO RURAL LA CARBONERA,ACUEDUCTO RURAL LA CARBONERA,Rural,Norte Cartago,DISPERSA,Grifo,4.775011,-76.15863,14,"2020, 2021, 2022, 2023, 2024, 2025, 2026",62.33428571428572,85.31,INVIABLE SANITARIAMENTE,EXISTENTE,6,56
87885,EL CAIRO,JUNTA ADMINISTRADORA  ACUEDUCTO RURAL LA PALMERA,ACUEDUCTO RURAL LA PALMERA,Rural,Norte Cartago,DISPERSA,Grifo,4.731694,-76.22921,7,"2020, 2021, 2022, 2023, 2024, 2025, 2026",66.71142857142857,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,5,25
12562,EL CAIRO,ACUEDUCTO RURAL LA RIVERA-VEREDAS EL BRILLANTE-LA LAGUNA,ACUEDUCTO RURAL LA RIVERA-VEREDAS EL BRILLANTE-LA LAGUNA,Rural,Norte Cartago,DISPERSA,Grifo,,,1,2021,80.81,80.81,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,2,3
12770,EL CAIRO,ACUEDUCTO RURAL LA SIBERIA,ACUEDUCTO RURAL LA SIBERIA,Rural,Norte Cartago,DISPERSA,Grifo,,,3,"2024, 2025",60.68,64.34,ALTO,VALIDAR SISTEMA,3,10
114645,EL CAIRO,ACUEDUCTO RURAL SAN JOSE #1,ACUEDUCTO RURAL SAN JOSE #1,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,,,13,"2020, 2021, 2022, 2023, 2024, 2025",54.07846153846154,85.11,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,5,39
86228,EL CAIRO,ACUEDUCTO RURAL SAN JOSE #2,ACUEDUCTO RURAL SAN JOSE #2,Rural,Norte Cartago,DISPERSA,Grifo,4.736472,-76.25615,12,"2020, 2021, 2022, 2023, 2024, 2025",75.60166666666667,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,6,54
86229,EL CAIRO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO ALBAN,ALBAN,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.782008,-76.17213,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",23.234736842105264,93.98,INVIABLE SANITARIAMENTE,EXISTENTE,6,36
80742,EL CAIRO,JUNTA ADMINISTRADORA ACUEDUCTO RURAL LA GUARDIA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO LA GUARDIA,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.710411,-76.19399,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",60.79750000000001,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,7,42
91656,EL CAIRO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS LA MIRANDA Y LA GUARDIA MUNICIPIO DE EL CAIRO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS LA MIRANDA Y LA GUARDIA,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.718703,-76.19451,11,"2020, 2022, 2023, 2024, 2025, 2026",67.66727272727273,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,47
12561,EL CAIRO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO ALBAN,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL VEREDA LA MIRANDA,Rural,Norte Cartago,DISPERSA,Grifo,4.782008,-76.17213,1,2021,80.81,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,2,3
12560,EL CAIRO,JUNTA ADMINISTRADORA  ACUEDUCTO CAMELLONES,JUNTA ADMINISTRADORA  ACUEDUCTO CAMELLONES ALTO | JUNTA ADMINISTRADORA ACUEDUCTO CAMELLONES ALTO,Rural,Norte Cartago,DISPERSA,Grifo,4.729806,-76.19875,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",60.25833333333333,82.71,INVIABLE SANITARIAMENTE,EXISTENTE,4,48
80740,EL CAIRO,JUNTA ADMINISTRADORA  ACUEDUCTO CAMELLONES,JUNTA ADMINISTRADORA ACUEDUCTO CAMELLONES BAJO,Rural,Norte Cartago,DISPERSA,Grifo,4.725494,-76.20714,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",69.23666666666666,82.48,INVIABLE SANITARIAMENTE,EXISTENTE,6,47
91939,EL CAIRO,JUNTA ADMINISTRADORA DEL ACUEDUCTO DEL PACIFICO,JUNTA ADMINISTRADORA DEL ACUEDUCTO EL PACIFICO,Rural,Norte Cartago,DISPERSA,Grifo,4.812511,-76.16945,5,"2021, 2022, 2023, 2024",53.884,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,2,14
132430,EL CAIRO,JUNTA ADMINISTRADORA LOCAL VEREDA NAPOLES,JUNTA ADMINISTRADORA LOCAL VEREDA NAPOLES,Rural,Norte Cartago,DISPERSA,Grifo,4.759461,-76.24503,9,"2021, 2022, 2023, 2024, 2025",66.12333333333333,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,4,32
97365,EL CAIRO,JUNTA DE ACCION COMUNAL VEREDA ALTO BONITO,JUNTA DE ACCION COMUNAL VEREDA ALTO BONITO,Rural,Norte Cartago,DISPERSA,Grifo,4.804681,-76.18031,13,"2021, 2022, 2023, 2024, 2025, 2026",62.20230769230769,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,3,41
34259,EL CERRITO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - EL CERRITO,ACUAVALLE S.A. E.S.P. - EL CERRITO,Urbano,Sur Cali,CABECERA MUNICIPAL,Grifo,3.677333,-76.36892,380,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.06594736842105264,17.96,MEDIO,EXISTENTE,2,3
36321,EL CERRITO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - EL CERRITO SANTA ELENA,ACUAVALLE S.A. E.S.P. - EL CERRITO - SANTA ELENA,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.673222,-76.25706,49,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.06918367346938775,3.39,SIN RIESGO,EXISTENTE,1,1
151906,EL CERRITO,ACUEDUCTO AGUAS DEL CASTILLO,AGUAS DEL CASTILLO,Rural,Sur Cali,DISPERSA,Grifo,3.665444,-76.19239,1,2023,0.0,0.0,SIN RIESGO,EXISTENTE,0,0
33513,EL CERRITO,ACUASALUD AUJI,AUJI,Rural,Sur Cali,DISPERSA,Grifo,3.620778,-76.10819,19,"2020, 2021, 2022, 2023, 2024, 2025",20.080526315789474,76.92,ALTO,EXISTENTE,4,19
41579,EL CERRITO,LA ASOCIACION DE USUARIOS DEL ACUEDUCTO Y/O ALCANTARILLADO Y/O ASEO DE CAMPO ALEGRE - AUSERACA,CAMPO ALEGRE,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.626806,-76.2525,27,"2020, 2021, 2022, 2023, 2024, 2025",4.580740740740741,35.46,ALTO,EXISTENTE,3,12
34209,EL CERRITO,ACUEDUCTO COMUNITARIO CARRIZAL,CARRIZAL,Rural,Sur Cali,DISPERSA,Grifo,3.657111,-76.08856,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",79.41777777777777,100.0,INVIABLE SANITARIAMENTE,EXISTENTE,7,89
37559,EL CERRITO,"LA ASOCIACION DE USUARIOS DEL ACUEDUCTO, ALCANTARILLADO Y/O ASEO DEL CRGT. EL POMO VEREDAS ROSARIO-BOLIVIA, EL CERRITO-VALLE",EL POMO,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.638444,-76.18586,31,"2020, 2021, 2022, 2023, 2024, 2025, 2026",11.56516129032258,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,5,19
152043,EL CERRITO,JUNTA DE ACCIÓN COMUNAL VEREDA REGADEROS,JUNTA DE ACCIÓN COMUNAL VEREDA REGADEROS,Rural,Sur Cali,DISPERSA,Filtro,3.639056,-76.10364,3,"2023, 2024",0.0,0.0,SIN RIESGO,EXISTENTE,0,0
39038,EL CERRITO,ACUEDUCTO EL MORAL,MORAL,Rural,Sur Cali,DISPERSA,Grifo,3.692861,-76.07344,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.0,0.0,SIN RIESGO,EXISTENTE,0,0
31395,EL CERRITO,ASOCIACION COMUNITARIA DE USUARIOS DE SERVICIOS PUBLICOS DOMICILIARIOS DEL CORREGIMIENTO DE EL PLACER MUNICIPIO DE EL CERRITO. AUSERPUB E.S.P.,PLANTA EL PLACER,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.612889,-76.26542,64,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.280625,17.96,MEDIO,EXISTENTE,1,2
32189,EL CERRITO,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE DE EL CASTILLO MUNICIPIO DE EL CERRITO. ASOSEAGUAS - RECAHON,RECAHON,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.654694,-76.19625,27,"2020, 2021, 2022, 2023, 2024, 2025, 2026",7.195925925925927,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,2,9
31842,EL CERRITO,ASOCIACION DE RECURSOS HIDRICOS NATURALES Y ACUEDUCTO DE LA VEREDA EL CASTILLO E.S.P. - RINAUCA E.S.P,RINAUCA,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.665556,-76.19261,20,"2020, 2021, 2022, 2023, 2024, 2025, 2026",4.497,89.94,INVIABLE SANITARIAMENTE,EXISTENTE,5,6
37557,EL CERRITO,JUNTA ADMINISTRADORA DEL ACUEDUCTO ACUASALUD EL ROSARIO PARTE ALTA,ROSARIO PARTE ALTA,Rural,Sur Cali,DISPERSA,Grifo,3.627033,-76.19064,8,"2020, 2021, 2022, 2023",60.34625,88.19,INVIABLE SANITARIAMENTE,EXISTENTE,4,29
33508,EL CERRITO,JUNTA DE ACCION COMUNAL DE SANTA LUISA,SANTA LUISA,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.622417,-76.08825,11,"2020, 2021, 2022, 2023, 2024",69.03272727272727,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,5,43
33509,EL CERRITO,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE TENERIFE - ASOUAT,TENERIFE,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.729944,-76.07683,20,"2020, 2021, 2022, 2023, 2024, 2025, 2026",12.091,78.01,ALTO,EXISTENTE,3,12
69051,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL CRUCERO,ACUASERVICIO EL CRUCERO,Rural,Norte Cartago,DISPERSA,Grifo,4.521917,-76.22434,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",84.1757894736842,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,98
69720,EL DOVIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - EL DOVIO,ACUAVALLE S.A. E.S.P- EL DOVIO,Urbano,Norte Cartago,CABECERA MUNICIPAL,Grifo,4.500011,-76.22223,75,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.9041333333333333,24.85,MEDIO,EXISTENTE,4,13
68462,EL DOVIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA LA CABAÑA AGUAS LA ESPERANZA,ACUEDUCTO AGUAS LA ESPERANZA - VDA LA CABAÑA,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.533589,-76.2,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",78.19666666666666,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,82
69204,EL DOVIO,ACUEDUCTO COMUNITARIO AGUAS LA ALEJANDRÍA - LA HONDURA,ACUEDUCTO COMUNITARIO AGUAS LA ALEJANDRIA,Rural,Norte Cartago,DISPERSA,Grifo,4.543411,-76.28756,11,"2020, 2022, 2023, 2024, 2025, 2026",71.98363636363636,79.14,ALTO,EXISTENTE,4,50
117882,EL DOVIO,ACUEDUCTO RURAL BELLAVISTA,ACUEDUCTO RURAL BELLAVISTA TANQUE # 2,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.517814,-76.17503,11,"2022, 2023, 2024, 2025",55.028181818181814,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,5,40
117886,EL DOVIO,ACUEDUCTO RURAL BELLAVISTA,ACUEDUCTO RURAL BELLAVISTA TANQUE # 3,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.517814,-76.17503,10,"2022, 2023, 2024, 2025",51.92,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,4,35
117878,EL DOVIO,ACUEDUCTO RURAL BELLAVISTA,ACUEDUCTO RURAL BELLAVISTA- NO SE USA | ACUEDUCTO RURAL BELLAVISTA TANQUE # 1,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.517814,-76.17503,17,"2020, 2021, 2022, 2023, 2024, 2025",53.67352941176471,94.12,INVIABLE SANITARIAMENTE,EXISTENTE,6,49
68494,EL DOVIO,ACUEDUCTO RURAL BIRMANIA,ACUEDUCTO RURAL BIRMANIA,Rural,Norte Cartago,DISPERSA,Grifo,4.498625,-76.37331,2,"2020, 2021",68.475,78.13,ALTO,EXISTENTE,3,5
113475,EL DOVIO,ACUEDUCTO RURAL CASTILLO CAÑADA HONDA ALTA,ACUEDUCTO RURAL CASTILLO CAÑADA HONDA ALTA,Rural,Norte Cartago,DISPERSA,Grifo,,,13,"2020, 2021, 2022, 2023, 2024, 2025",82.55076923076923,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,68
122721,EL DOVIO,ACUEDUCTO RURAL CAÑADA HONDA BAJA-CASTILLO,ACUEDUCTO RURAL CAÑADA HONDA BAJA,Rural,Norte Cartago,DISPERSA,Grifo,4.511114,-76.19013,16,"2020, 2021, 2022, 2023, 2024, 2025",79.850625,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,80
117900,EL DOVIO,ACUEDUCTO RURAL LOS ZAINOS ALTOS,ACUEDUCTO RURAL LOS ZAINOS ALTO,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.527,-76.18666,10,"2020, 2021, 2022, 2023, 2024, 2025",69.459,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,5,45
68463,EL DOVIO,ACUEDUCTO RURAL ZAINOS BAJOS,ACUEDUCTO RURAL LOS ZAINOS BAJO,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.530283,-76.18605,18,"2020, 2021, 2022, 2023, 2024, 2025",43.083888888888886,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,6,55
113745,EL DOVIO,ACUEDUCTO RURAL SANTA ELENA,ACUEDUCTO RURAL SANTA HELENA,Rural,Norte Cartago,DISPERSA,Grifo,,,6,"2020, 2021, 2024, 2026",69.45666666666666,94.57,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,6,24
120404,EL DOVIO,ACUEDUCTO RURAL SIRIMUNDA,ACUEDUCTO RURAL SIRIMUNDA - VEREDA SIRIMUNDA,Rural,Norte Cartago,DISPERSA,Grifo,4.562972,-76.2616,2,2021,84.30000000000001,84.76,INVIABLE SANITARIAMENTE,EXISTENTE,4,11
111923,EL DOVIO,JUNTA ADMINISTRADORA ACUEDUCTO RURAL VEREDA GUATEMALA,ACUEDUCTO RURAL VEREDA GUATEMALA,Rural,Norte Cartago,DISPERSA,Grifo,4.525169,-76.29193,11,"2020, 2022, 2023, 2024, 2025, 2026",76.36727272727272,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,5,53
68944,EL DOVIO,ACUEDUCTO RURAL VEREDA LA MARÍA,ACUEDUCTO RURAL VEREDA LA MARÍA,Rural,Norte Cartago,DISPERSA,Grifo,,,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",82.73555555555555,89.05,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,5,92
123065,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA BALKANES,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA BALKANES MUNICIPIO DE EL DOVIO,Rural,Norte Cartago,DISPERSA,Grifo,,,1,2020,58.82,58.82,ALTO,EXISTENTE,2,2
104340,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL GUADUAL AGUA BONITA,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL GUADUAL AGUA BONITA,Rural,Norte Cartago,DISPERSA,Grifo,4.505531,-76.28312,16,"2020, 2021, 2022, 2023, 2024, 2025",83.875,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,87
68800,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO DE LITUANIA,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO DE LITUANIA,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.513708,-76.35281,3,"2020, 2021, 2023",66.00666666666666,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,3,9
68983,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO LA PRADERA,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO LA PRADERA,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.599603,-76.29249,1,2020,89.71,89.71,INVIABLE SANITARIAMENTE,EXISTENTE,4,4
68491,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO DE BITACO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL DEL CORREGIMIENTO DE BITACO,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.496194,-76.35031,10,"2020, 2021, 2022, 2023, 2024, 2026",65.06,89.71,INVIABLE SANITARIAMENTE,EXISTENTE,5,34
104339,EL DOVIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL LULAR AGUAS LULAREÑAS,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL LULAR AGUAS LULAREÑAS,Rural,Norte Cartago,DISPERSA,Grifo,4.547725,-76.36445,10,"2020, 2022, 2023, 2024, 2025, 2026",80.551,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,52
113482,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO VEREDA LA ESPERANZA AGUAS DEL DANUBIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO VEREDA LA ESPERANZA AGUAS DEL DANUBIO,Rural,Norte Cartago,DISPERSA,Grifo,4.446117,-76.22393,11,"2020, 2021, 2022, 2023, 2024, 2025",53.096363636363634,87.07,INVIABLE SANITARIAMENTE,EXISTENTE,6,36
68860,EL DOVIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA TOLDA FRIA -CASA VERDE,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA TOLDA FRIA,Rural,Norte Cartago,DISPERSA,Grifo,4.491356,-76.31271,11,"2020, 2021, 2022, 2023, 2024, 2025, 2026",60.86363636363637,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,5,37
68490,EL DOVIO,JUNTA ADMINISTRADORA DEL ACUEDUCTO CALLE LARGA,JUNTA ADMINISTRADORA DEL ACUEDUCTO CALLE LARGA,Rural,Norte Cartago,DISPERSA,Grifo,4.49845,-76.25267,18,"2020, 2021, 2022, 2023, 2024, 2025",84.33,96.9,INVIABLE SANITARIAMENTE,EXISTENTE,6,99
68911,EL DOVIO,JUNTA DE ACCIÓN COMUNAL LAS VUELTAS,JUNTA DE ACCIÓN COMUNAL VEREDA LAS VUELTAS,Rural,Norte Cartago,DISPERSA,Grifo,4.539486,-76.24645,14,"2021, 2022, 2023, 2024, 2025",86.91214285714285,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,82
36332,FLORIDA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - FLORIDA,ACUAVALLE S.A. E.S.P. - FLORIDA,Urbano,Sur Cali,CABECERA MUNICIPAL,Grifo,3.311889,-76.29328,384,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.048177083333333336,7.55,BAJO,EXISTENTE,2,4
37533,FLORIDA,ASOCIACION COMUNITARIA DE USUARIOS DEL ACUEDUCTO DE LOS CORREGIMIENTOS EL TAMBORAL LA UNION Y EL AGRADO FLORIDA VALLE - AUNITAMBO.,AUNITAMBO,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.264472,-76.21097,24,"2020, 2021, 2022, 2023, 2024, 2025, 2026",34.8675,100.0,INVIABLE SANITARIAMENTE,EXISTENTE,5,46
43444,FLORIDA,ACUALIBANO,EL LIBANO,Rural,Sur Cali,DISPERSA,Grifo,3.296139,-76.18294,27,"2020, 2021, 2022, 2023, 2024, 2025, 2026",21.46666666666667,88.89,INVIABLE SANITARIAMENTE,EXISTENTE,6,44
31392,FLORIDA,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y/O ALCANTARILLADO Y/O ASEO ACUALLANITO E.S.P.,EL LLANITO,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.282778,-76.21983,28,"2020, 2021, 2022, 2023, 2024, 2025, 2026",27.04,88.0,INVIABLE SANITARIAMENTE,EXISTENTE,6,55
36852,FLORIDA,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y/O ALCANTARILLADO EL PEDREGAL E.S.P. -  PRIMERA ETAPA,EL PEDREGAL PRIMERA ETAPA.,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.312944,-76.21525,28,"2020, 2021, 2022, 2023, 2024, 2025, 2026",66.99892857142858,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,5,122
