codigo_dane_fuente,municipio,aro_uesvalle,seccion_fuente,componente,indicador,valor_raw,valor_num,tipo_valor,columna_fuente,fila_fuente
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Fuera de servicio,X,,TEXTO / MARCA,BZ,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Averiado,X,,TEXTO / MARCA,CA,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Uso restringido,X,,TEXTO / MARCA,CO,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Averiado,X,,TEXTO / MARCA,CQ,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones móviles,Fuera de servicio,X,,TEXTO / MARCA,CX,37
76736,Sevilla,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,37
76736,Sevilla,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,37
76736,Sevilla,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,37
76736,Sevilla,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,37
76823,Toro,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),Alfredo Garrido:,,TEXTO / MARCA,AL,38
76823,Toro,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,38
76823,Toro,ARO Norte - Cartago,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,38
76823,Toro,ARO Norte - Cartago,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,38
76823,Toro,ARO Norte - Cartago,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,38
76823,Toro,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,38
76823,Toro,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,38
76823,Toro,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,38
76823,Toro,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,38
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),1,1,NUMÉRICO,AJ,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),1,1,NUMÉRICO,AL,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),10,10,NUMÉRICO,AN,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),Sin información,,TEXTO / MARCA,AP,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Fuera de servicio (No),Sin información,,TEXTO / MARCA,AQ,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),Sin información,,TEXTO / MARCA,AR,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),Sin información,,TEXTO / MARCA,AS,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),1,1,NUMÉRICO,AT,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),1,1,NUMÉRICO,AU,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),2,2,NUMÉRICO,AV,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),8,8,NUMÉRICO,AX,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),6,6,NUMÉRICO,AY,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),8,8,NUMÉRICO,AZ,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),3,3,NUMÉRICO,BA,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),1,1,NUMÉRICO,BB,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Fuera de servicio (No),1,1,NUMÉRICO,BC,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Averiado (No),1,1,NUMÉRICO,BD,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Destruido (No),No,,TEXTO / MARCA,BE,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Uso restringido (No),1,1,NUMÉRICO,BF,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),1,1,NUMÉRICO,BH,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Uso restringido (No),1,1,NUMÉRICO,BJ,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),1,1,NUMÉRICO,BL,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Fuera de servicio (No),No,,TEXTO / MARCA,BO,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Averiado (No),No,,TEXTO / MARCA,BP,39
76828,Trujillo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Destruido (No),No,,TEXTO / MARCA,BQ,39
76828,Trujillo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,39
76828,Trujillo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,39
76828,Trujillo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,39
76828,Trujillo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,39
76828,Trujillo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,39
76828,Trujillo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Destruido,X,,TEXTO / MARCA,CR,39
76828,Trujillo,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Cerrada(o) – ubicación/abscisa,No,,TEXTO / MARCA,EA,39
76828,Trujillo,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Con paso restringido – ubicación/abscisa,3,3,NUMÉRICO,EB,39
76828,Trujillo,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Comentario,"Vereda la Soledad, Tres Heldas y Las marinas",,TEXTO / MARCA,EC,39
76828,Trujillo,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puertos fluviales,En servicio,X,,TEXTO / MARCA,FB,39
76828,Trujillo,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puertos fluviales,Fuera de servicio,X,,TEXTO / MARCA,FD,39
76828,Trujillo,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Agricultura,No productores afectados,340,340,NUMÉRICO,HQ,39
76828,Trujillo,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Agricultura,Pérdida de infraestructura,"Beneficiaderos, despulpaderos, invernadores, centro de acopio",,TEXTO / MARCA,HS,39
76828,Trujillo,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Ganadería,No productores afectados,10,10,NUMÉRICO,HU,39
76828,Trujillo,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Ganadería,Pérdida de infraestructura,establos,,TEXTO / MARCA,HW,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Financiero (No),No,,TEXTO / MARCA,IM,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Turístico (No),6,6,NUMÉRICO,IN,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Comercial (No),10,10,NUMÉRICO,IO,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Industrial (No),1,1,NUMÉRICO,IP,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Minería (No),No,,TEXTO / MARCA,IQ,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Servicios (No),1,1,NUMÉRICO,IR,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),18,18,NUMÉRICO,IS,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Financiero (No),No,,TEXTO / MARCA,IT,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Turístico (No),No,,TEXTO / MARCA,IU,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Comercial (No),No,,TEXTO / MARCA,IV,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Industrial (No),No,,TEXTO / MARCA,IW,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Minería (No),No,,TEXTO / MARCA,IX,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Servicios (No),No,,TEXTO / MARCA,IY,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Financiero (No),No,,TEXTO / MARCA,JA,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Turístico (No),No,,TEXTO / MARCA,JB,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Comercial (No),No,,TEXTO / MARCA,JC,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Industrial (No),No,,TEXTO / MARCA,JD,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Minería (No),No,,TEXTO / MARCA,JE,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Servicios (No),No,,TEXTO / MARCA,JF,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Financiero (No),No,,TEXTO / MARCA,JH,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Turístico (No),No,,TEXTO / MARCA,JI,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Comercial (No),30,30,NUMÉRICO,JJ,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Industrial (No),No,,TEXTO / MARCA,JK,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Minería (No),No,,TEXTO / MARCA,JL,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Servicios (No),No,,TEXTO / MARCA,JM,39
76828,Trujillo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),30,30,NUMÉRICO,JN,39
76834,Tuluá,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),Santa fe corozal: virusas leves estructuras,,TEXTO / MARCA,AL,40
76834,Tuluá,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,40
76834,Tuluá,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,40
76834,Tuluá,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,40
76834,Tuluá,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,40
76834,Tuluá,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Comentario,"MUNICIPIO SIN AGUA - DESPLAZAMIENTO 15 CM DEL PUENTE SOBRE EL RIO CAUCA  EN LA VIA TULUA  RIOFRIO. LAS AUTORIDADES DAN UN PARTE DE TRANQUILIDAD, HAY PASO NORMAL PARA VEHICULOS DE TODO TIPo",,TEXTO / MARCA,DW,40
76834,Tuluá,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,40
76834,Tuluá,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,40
76834,Tuluá,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,40
76834,Tuluá,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,40
76845,Ulloa,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),El segundo bloque de la sede central destruida donde esta la sala de sistemas y baterias.,,TEXTO / MARCA,AL,41
76845,Ulloa,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,41
76845,Ulloa,ARO Norte - Cartago,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,41
76845,Ulloa,ARO Norte - Cartago,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,41
76845,Ulloa,ARO Norte - Cartago,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,41
76845,Ulloa,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,41
76845,Ulloa,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,41
76845,Ulloa,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,41
76845,Ulloa,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,41
76863,Versalles,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),Policarpa fisuras de lado a lado.,,TEXTO / MARCA,AL,42
76863,Versalles,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),4,4,NUMÉRICO,AN,42
76863,Versalles,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,42
76863,Versalles,ARO Norte - Cartago,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,42
76863,Versalles,ARO Norte - Cartago,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,42
76863,Versalles,ARO Norte - Cartago,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,42
76863,Versalles,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,42
76863,Versalles,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,42
76863,Versalles,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,42
76863,Versalles,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,42
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),"DOS AFECTACIONES SEGUNDO PISO EDIFICIO PRINCIPAL
PRIMER PISO AUXILIAR EDIFICIO AUXILIAR 

PERO ESTAN FUNCIONANDO",,TEXTO / MARCA,AH,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),1,1,NUMÉRICO,AJ,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),3 AFECTADAS ZONA URBANA NO SE DARAN CLASES,,TEXTO / MARCA,AN,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),NA,,TEXTO / MARCA,AP,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),AFECTACION ESTRUCUTRAL ,,TEXTO / MARCA,AT,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),"CON GRAVEDAD INFRAESTRUCTURA DE LAPARROQUIA PRINCIPAL DESPERENDIMIENTO EN TORRES, RIESGO DE CAIDA",,TEXTO / MARCA,AX,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),1,1,NUMÉRICO,AZ,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Uso restringido (No),CASA DEL DEPORTE AFECTACION ESTRUCTUTAL,,TEXTO / MARCA,BF,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),1,1,NUMÉRICO,BH,43
76869,Vijes,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),1,1,NUMÉRICO,BL,43
76869,Vijes,ARO Sur - Cali,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,43
76869,Vijes,ARO Sur - Cali,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,43
76869,Vijes,ARO Sur - Cali,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,43
76869,Vijes,ARO Sur - Cali,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,43
76869,Vijes,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,43
76869,Vijes,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,43
76869,Vijes,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,43
76869,Vijes,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,43
76890,Yotoco,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),HERNANDO LLORENTE jose maria cordoba,,TEXTO / MARCA,AL,44
76890,Yotoco,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,44
76890,Yotoco,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,44
76890,Yotoco,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,44
76890,Yotoco,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,44
76890,Yotoco,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Cerrada(o) – ubicación/abscisa,"VIA ALCALA- CARTAGO , DESPRENDIMIENTO DE ROCAS ---ALCALA PEREIRA CERRADA , ALCALA QUINBAYA CERRADA  HAY PASOS ALTERNOS - union versusalli puente mariano ospian. VIA ALCALA - QUINBAYA PASO RESTRINGIDO  POR DERRUMBES EN LA VIA A 800M - KM 1 + 500 - KM 2 + 500 - KM 3 + 800 SOLO HAY PASO PARA MOTOCICLETAS.",,TEXTO / MARCA,DU,44
76890,Yotoco,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Comentario,Sin especificar si es una vía primaria,,TEXTO / MARCA,DW,44
76890,Yotoco,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,44
76890,Yotoco,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,44
76890,Yotoco,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,44
76890,Yotoco,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,44
76892,Yumbo,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),5,5,NUMÉRICO,AH,45
76892,Yumbo,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),Daños en cielo  falso y agretados pisoso.,,TEXTO / MARCA,AL,45
76892,Yumbo,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),1,1,NUMÉRICO,AP,45
76892,Yumbo,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),2,2,NUMÉRICO,AT,45
76892,Yumbo,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),2,2,NUMÉRICO,AX,45
76892,Yumbo,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),1,1,NUMÉRICO,BB,45
76892,Yumbo,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Uso restringido (No),12,12,NUMÉRICO,BF,45
76892,Yumbo,ARO Sur - Cali,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,45
76892,Yumbo,ARO Sur - Cali,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,45
76892,Yumbo,ARO Sur - Cali,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,45
76892,Yumbo,ARO Sur - Cali,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,45
76892,Yumbo,ARO Sur - Cali,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,45
76892,Yumbo,ARO Sur - Cali,9. SECTOR AGROPECUARIO,Agricultura,Pérdida de productos,En evaluación,,TEXTO / MARCA,HR,45
76892,Yumbo,ARO Sur - Cali,9. SECTOR AGROPECUARIO,Agricultura,Pérdida de infraestructura,En evaluación,,TEXTO / MARCA,HS,45
76892,Yumbo,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,45
76892,Yumbo,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,45
76892,Yumbo,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,45
76892,Yumbo,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,45
76895,Zarzal,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),no,,TEXTO / MARCA,AH,46
76895,Zarzal,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),si,,TEXTO / MARCA,AI,46
76895,Zarzal,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),no,,TEXTO / MARCA,AJ,46
76895,Zarzal,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),Sede Mercedes Abrego cielo falsos,,TEXTO / MARCA,AL,46
76895,Zarzal,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),si,,TEXTO / MARCA,AM,46
76895,Zarzal,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),si,,TEXTO / MARCA,AN,46
76895,Zarzal,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),no,,TEXTO / MARCA,AT,46
