ARO,Anio,Tipo_servicio_codigo,Tipo_servicio_nombre,Codigo,Fecha_envio,Fecha_recepcion,Hora_recepcion,Fecha_resultados,Tipo,Entidad_que_remite,Muestras_recibidas,Muestras_rechazadas,Estado,Pagina_manual,Fila_archivo,Muestras_recibidas_num,Muestras_rechazadas_num,Clave_ARO_Codigo,Es_codigo_valido,Fecha_envio_dt,Fecha_recepcion_dt,Fecha_resultados_dt,Es_duplicado_por_codigo
Cali,2026,VDM,VIGILANCIA DE MAPAS,20260414-7724-VDM,14/04/2026,14/04/2026,4:15 PM,05/05/2026,Agua,UESVALLE - ARO CALI,4,0,Finalizada,1,110,4,0,Cali|20260414-7724-VDM,True,2026-04-14,2026-04-14,2026-05-05,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250428-1815-VIG,28/04/2025,28/04/2025,2:45 PM,09/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1100,3,0,Cali|20250428-1815-VIG,True,2025-04-28,2025-04-28,2025-05-09,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250428-1812-VIG,28/04/2025,28/04/2025,2:45 PM,09/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1101,3,0,Cali|20250428-1812-VIG,True,2025-04-28,2025-04-28,2025-05-09,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250423-1747-VIG,23/04/2025,23/04/2025,3:00 PM,04/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1102,3,0,Cali|20250423-1747-VIG,True,2025-04-23,2025-04-23,2025-05-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250423-1746-VIG,23/04/2025,23/04/2025,3:00 PM,04/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1103,3,0,Cali|20250423-1746-VIG,True,2025-04-23,2025-04-23,2025-05-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250423-1752-VIG,23/04/2025,23/04/2025,3:00 PM,04/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1104,3,0,Cali|20250423-1752-VIG,True,2025-04-23,2025-04-23,2025-05-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250423-1751-VIG,23/04/2025,23/04/2025,3:00 PM,04/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1105,3,0,Cali|20250423-1751-VIG,True,2025-04-23,2025-04-23,2025-05-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250423-1745-VIG,23/04/2025,23/04/2025,3:00 PM,04/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1106,3,0,Cali|20250423-1745-VIG,True,2025-04-23,2025-04-23,2025-05-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1683-VIG,22/04/2025,22/04/2025,3:50 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1107,3,0,Cali|20250422-1683-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1679-VIG,22/04/2025,22/04/2025,3:50 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1108,3,0,Cali|20250422-1679-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1690-VIG,22/04/2025,22/04/2025,3:50 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1109,3,0,Cali|20250422-1690-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2026,VDM,VIGILANCIA DE MAPAS,20260414-7725-VDM,14/04/2026,14/04/2026,4:15 PM,05/05/2026,Agua,UESVALLE - ARO CALI,4,0,Finalizada,1,111,4,0,Cali|20260414-7725-VDM,True,2026-04-14,2026-04-14,2026-05-05,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1688-VIG,22/04/2025,22/04/2025,3:50 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1110,3,0,Cali|20250422-1688-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1695-VIG,22/04/2025,22/04/2025,3:50 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1111,3,0,Cali|20250422-1695-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1689-VIG,22/04/2025,22/04/2025,3:20 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1112,3,0,Cali|20250422-1689-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1678-VIG,22/04/2025,22/04/2025,3:20 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1113,3,0,Cali|20250422-1678-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,DSAN,DIAGNÓSTICO SANITARIO,20250422-1673-DSAN,22/04/2025,22/04/2025,3:20 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1114,3,0,Cali|20250422-1673-DSAN,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,DSAN,DIAGNÓSTICO SANITARIO,20250422-1669-DSAN,22/04/2025,22/04/2025,3:20 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1115,3,0,Cali|20250422-1669-DSAN,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,DSAN,DIAGNÓSTICO SANITARIO,20250422-1671-DSAN,22/04/2025,22/04/2025,3:20 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1116,3,0,Cali|20250422-1671-DSAN,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250422-1676-VIG,22/04/2025,22/04/2025,3:20 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1117,3,0,Cali|20250422-1676-VIG,True,2025-04-22,2025-04-22,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1632-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1118,3,0,Cali|20250421-1632-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1631-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1119,3,0,Cali|20250421-1631-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2026,VDM,VIGILANCIA DE MAPAS,20260414-7729-VDM,14/04/2026,14/04/2026,4:15 PM,05/05/2026,Agua,UESVALLE - ARO CALI,4,0,Finalizada,1,112,4,0,Cali|20260414-7729-VDM,True,2026-04-14,2026-04-14,2026-05-05,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1630-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1120,3,0,Cali|20250421-1630-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1624-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1121,3,0,Cali|20250421-1624-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1627-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1122,3,0,Cali|20250421-1627-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1626-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1123,3,0,Cali|20250421-1626-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1625-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1124,3,0,Cali|20250421-1625-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1633-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1125,3,0,Cali|20250421-1633-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1629-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1126,3,0,Cali|20250421-1629-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250421-1628-VIG,21/04/2025,21/04/2025,3:15 PM,02/05/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1127,3,0,Cali|20250421-1628-VIG,True,2025-04-21,2025-04-21,2025-05-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250407-1536-VIG,07/04/2025,07/04/2025,3:36 PM,18/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1128,3,0,Cali|20250407-1536-VIG,True,2025-04-07,2025-04-07,2025-04-18,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250407-1573-VIG,07/04/2025,07/04/2025,3:36 PM,18/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1129,3,0,Cali|20250407-1573-VIG,True,2025-04-07,2025-04-07,2025-04-18,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250407-1541-VIG,07/04/2025,07/04/2025,3:36 PM,18/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1130,3,0,Cali|20250407-1541-VIG,True,2025-04-07,2025-04-07,2025-04-18,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250407-1538-VIG,07/04/2025,07/04/2025,3:36 PM,18/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1131,3,0,Cali|20250407-1538-VIG,True,2025-04-07,2025-04-07,2025-04-18,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250407-1572-VIG,07/04/2025,07/04/2025,3:36 PM,18/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1132,3,0,Cali|20250407-1572-VIG,True,2025-04-07,2025-04-07,2025-04-18,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250407-1534-VIG,07/04/2025,07/04/2025,3:36 PM,18/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1133,3,0,Cali|20250407-1534-VIG,True,2025-04-07,2025-04-07,2025-04-18,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250407-1574-VIG,07/04/2025,07/04/2025,3:36 PM,18/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1134,3,0,Cali|20250407-1574-VIG,True,2025-04-07,2025-04-07,2025-04-18,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250402-1498-VIG,02/04/2025,02/04/2025,2:40 PM,14/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,10,1135,3,0,Cali|20250402-1498-VIG,True,2025-04-02,2025-04-02,2025-04-14,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250402-1515-VIG,02/04/2025,02/04/2025,2:40 PM,14/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1150,3,0,Cali|20250402-1515-VIG,True,2025-04-02,2025-04-02,2025-04-14,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250402-1501-VIG,02/04/2025,02/04/2025,2:40 PM,14/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1151,3,0,Cali|20250402-1501-VIG,True,2025-04-02,2025-04-02,2025-04-14,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250402-1516-VIG,02/04/2025,02/04/2025,2:40 PM,14/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1152,3,0,Cali|20250402-1516-VIG,True,2025-04-02,2025-04-02,2025-04-14,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250402-1495-VIG,02/04/2025,02/04/2025,2:40 PM,14/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1153,3,0,Cali|20250402-1495-VIG,True,2025-04-02,2025-04-02,2025-04-14,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250402-1496-VIG,02/04/2025,02/04/2025,2:40 PM,14/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1154,3,0,Cali|20250402-1496-VIG,True,2025-04-02,2025-04-02,2025-04-14,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250402-1499-VIG,02/04/2025,02/04/2025,2:00 PM,14/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1155,3,0,Cali|20250402-1499-VIG,True,2025-04-02,2025-04-02,2025-04-14,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1441-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1156,3,0,Cali|20250401-1441-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1461-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1157,3,0,Cali|20250401-1461-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1451-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1158,3,0,Cali|20250401-1451-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1430-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1159,3,0,Cali|20250401-1430-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1452-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1160,3,0,Cali|20250401-1452-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1422-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1161,3,0,Cali|20250401-1422-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1460-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1162,3,0,Cali|20250401-1460-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1420-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1163,3,0,Cali|20250401-1420-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250401-1425-VIG,01/04/2025,01/04/2025,3:50 PM,12/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1164,3,0,Cali|20250401-1425-VIG,True,2025-04-01,2025-04-01,2025-04-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1380-VIG,26/03/2025,26/03/2025,3:33 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1165,3,0,Cali|20250326-1380-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1390-VIG,26/03/2025,26/03/2025,3:33 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1166,3,0,Cali|20250326-1390-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1379-VIG,26/03/2025,26/03/2025,3:33 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1167,3,0,Cali|20250326-1379-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1384-VIG,26/03/2025,26/03/2025,3:33 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1168,3,0,Cali|20250326-1384-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1375-VIG,26/03/2025,26/03/2025,3:33 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1169,3,0,Cali|20250326-1375-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1381-VIG,26/03/2025,26/03/2025,3:33 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1170,3,0,Cali|20250326-1381-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1386-VIG,26/03/2025,26/03/2025,2:55 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1171,3,0,Cali|20250326-1386-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1388-VIG,26/03/2025,26/03/2025,2:55 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1172,3,0,Cali|20250326-1388-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1387-VIG,26/03/2025,26/03/2025,2:55 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1173,3,0,Cali|20250326-1387-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250326-1385-VIG,26/03/2025,26/03/2025,2:55 PM,03/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1174,3,0,Cali|20250326-1385-VIG,True,2025-03-26,2025-03-26,2025-04-03,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1346-VIG,25/03/2025,25/03/2025,2:10 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1175,3,0,Cali|20250325-1346-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1336-VIG,25/03/2025,25/03/2025,2:10 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1176,3,0,Cali|20250325-1336-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1325-VIG,25/03/2025,25/03/2025,2:10 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1177,3,0,Cali|20250325-1325-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1334-VIG,25/03/2025,25/03/2025,2:10 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1178,3,0,Cali|20250325-1334-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1330-VIG,25/03/2025,25/03/2025,2:10 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1179,3,0,Cali|20250325-1330-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1328-VIG,25/03/2025,25/03/2025,2:10 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1180,3,0,Cali|20250325-1328-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VDM,VIGILANCIA DE MAPAS,20250325-1355-VDM,25/03/2025,25/03/2025,2:00 PM,09/04/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,11,1181,4,0,Cali|20250325-1355-VDM,True,2025-03-25,2025-03-25,2025-04-09,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1319-VIG,25/03/2025,25/03/2025,2:00 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1182,3,0,Cali|20250325-1319-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250325-1324-VIG,25/03/2025,25/03/2025,2:00 PM,02/04/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1183,3,0,Cali|20250325-1324-VIG,True,2025-03-25,2025-03-25,2025-04-02,False
Cali,2025,VDM,VIGILANCIA DE MAPAS,20250325-1356-VDM,25/03/2025,25/03/2025,2:00 PM,09/04/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,11,1184,4,0,Cali|20250325-1356-VDM,True,2025-03-25,2025-03-25,2025-04-09,False
Cali,2025,VDM,VIGILANCIA DE MAPAS,20250325-1341-VDM,25/03/2025,25/03/2025,2:00 PM,09/04/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,11,1185,4,0,Cali|20250325-1341-VDM,True,2025-03-25,2025-03-25,2025-04-09,False
Cali,2025,VDM,VIGILANCIA DE MAPAS,20250325-1354-VDM,25/03/2025,25/03/2025,2:00 PM,09/04/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,11,1186,4,0,Cali|20250325-1354-VDM,True,2025-03-25,2025-03-25,2025-04-09,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1269-VIG,19/03/2025,19/03/2025,3:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1187,3,0,Cali|20250319-1269-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1258-VIG,19/03/2025,19/03/2025,3:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1188,3,0,Cali|20250319-1258-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1252-VIG,19/03/2025,19/03/2025,3:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1189,3,0,Cali|20250319-1252-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1256-VIG,19/03/2025,19/03/2025,3:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1190,3,0,Cali|20250319-1256-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1294-VIG,19/03/2025,19/03/2025,3:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1191,3,0,Cali|20250319-1294-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1293-VIG,19/03/2025,19/03/2025,3:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1192,3,0,Cali|20250319-1293-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1292-VIG,19/03/2025,19/03/2025,3:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1193,3,0,Cali|20250319-1292-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1261-VIG,19/03/2025,19/03/2025,2:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1194,3,0,Cali|20250319-1261-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1273-VIG,19/03/2025,19/03/2025,2:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1195,3,0,Cali|20250319-1273-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1291-VIG,19/03/2025,19/03/2025,2:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1196,3,0,Cali|20250319-1291-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250319-1263-VIG,19/03/2025,19/03/2025,2:10 PM,31/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1197,3,0,Cali|20250319-1263-VIG,True,2025-03-19,2025-03-19,2025-03-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1172-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1198,3,0,Cali|20250317-1172-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1174-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1199,3,0,Cali|20250317-1174-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1203-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1200,3,0,Cali|20250317-1203-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1182-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1201,3,0,Cali|20250317-1182-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1204-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1202,3,0,Cali|20250317-1204-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1202-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1203,3,0,Cali|20250317-1202-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1177-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1204,3,0,Cali|20250317-1177-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1179-VIG,17/03/2025,17/03/2025,3:00 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1205,3,0,Cali|20250317-1179-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250317-1199-VIG,17/03/2025,17/03/2025,2:50 PM,28/03/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,11,1206,3,0,Cali|20250317-1199-VIG,True,2025-03-17,2025-03-17,2025-03-28,False
